employee_id,region,education,gender,age,department,recruitment_channel,no_of_trainings,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
E48438,region_13,Bachelor's,M,27.0,HR,sourcing,1,1.0,1,0,47,0
E23744,region_32,Master's & above,F,42.0,Operations,sourcing,1,5.0,12,0,73,1
E20533,region_7,Bachelor's,M,29.0,Sales & Marketing,other,1,2.0,1,0,50,0
E38242,region_2,Bachelor's,M,33.0,Analytics,other,1,1.0,2,0,85,0
E2432,region_2,Bachelor's,M,47.0,Sales & Marketing,other,1,2.0,4,0,51,0
E29989,region_15,Master's & above,M,32.0,Sales & Marketing,sourcing,1,2.0,7,0,50,0
E75723,region_27,Bachelor's,M,32.0,Sales & Marketing,sourcing,1,2.0,3,0,51,0
E37081,region_4,Master's & above,F,36.0,Operations,sourcing,2,3.0,4,0,57,0
E40655,region_2,Master's & above,F,42.0,HR,other,1,3.0,12,0,47,0
E57287,region_26,Bachelor's,M,30.0,Operations,other,1,1.0,2,0,60,0
E37278,region_15,Bachelor's,M,33.0,Technology,sourcing,1,3.0,4,0,79,0
E74111,region_15,Bachelor's,M,45.0,Sales & Marketing,other,1,4.0,5,0,47,0
E70194,region_2,Bachelor's,F,27.0,HR,other,1,3.0,5,0,50,0
E22803,region_6,Bachelor's,F,27.0,Sales & Marketing,other,1,4.0,6,0,52,0
E22285,region_7,Bachelor's,M,42.0,R&D,other,1,3.0,7,0,87,0
E65452,region_22,Bachelor's,M,30.0,Finance,sourcing,2,4.0,5,0,63,0
E33303,region_28,Master's & above,M,37.0,Sales & Marketing,sourcing,1,3.0,11,0,52,0
E67414,region_2,Bachelor's,M,28.0,Sales & Marketing,other,1,3.0,2,0,55,1
E65307,region_28,Master's & above,M,33.0,Finance,sourcing,1,5.0,5,0,71,1
E10462,region_2,Bachelor's,M,53.0,Operations,other,1,5.0,11,0,56,0
E30518,region_26,Bachelor's,F,33.0,Operations,sourcing,2,4.0,3,0,54,0
E50189,region_13,Master's & above,M,31.0,Sales & Marketing,sourcing,3,4.0,2,0,47,0
E31206,region_2,Bachelor's,F,43.0,Procurement,sourcing,1,3.0,6,0,64,0
E8508,region_22,Bachelor's,F,28.0,Finance,other,2,5.0,2,0,63,0
E66218,region_2,Master's & above,M,44.0,HR,other,1,4.0,18,0,46,0
E28825,region_23,Bachelor's,M,26.0,Technology,sourcing,1,4.0,2,0,77,0
E43834,region_25,Bachelor's,M,28.0,Analytics,other,1,3.0,1,0,82,1
E15322,region_30,Bachelor's,M,26.0,Procurement,sourcing,1,4.0,4,0,68,0
E70326,region_28,Master's & above,M,36.0,Sales & Marketing,other,1,2.0,4,0,49,0
E33207,region_2,Bachelor's,F,25.0,Sales & Marketing,sourcing,2,4.0,1,0,50,0
E4399,region_22,Bachelor's,M,26.0,Sales & Marketing,sourcing,6,2.0,3,1,49,0
E41749,region_7,Bachelor's,M,27.0,Sales & Marketing,other,1,5.0,4,0,46,0
E41009,region_13,Bachelor's,M,35.0,Finance,sourcing,2,3.0,2,0,56,0
E52508,region_22,Bachelor's,M,29.0,Analytics,referred,2,2.0,4,0,85,0
E23183,region_26,Bachelor's,F,33.0,Operations,other,1,2.0,10,0,56,0
E32072,region_29,Master's & above,M,37.0,Operations,sourcing,1,5.0,3,0,64,0
E5541,region_7,Master's & above,F,40.0,HR,sourcing,1,5.0,2,0,47,0
E1221,region_2,Bachelor's,M,24.0,Technology,referred,1,3.0,2,0,77,0
E41918,region_22,Master's & above,F,32.0,Operations,sourcing,3,5.0,7,0,56,0
E19522,region_22,Bachelor's,M,29.0,Analytics,sourcing,1,5.0,3,0,83,1
E74334,region_7,Bachelor's,F,34.0,Operations,sourcing,1,4.0,9,0,60,0
E49472,region_21,Bachelor's,M,28.0,Operations,other,1,1.0,3,0,64,0
E36991,region_7,Bachelor's,F,26.0,Sales & Marketing,sourcing,1,4.0,2,0,47,0
E75389,region_26,Bachelor's,M,28.0,Operations,sourcing,2,2.0,1,0,62,0
E63769,region_23,Master's & above,F,41.0,Operations,other,1,5.0,13,0,62,0
E66020,region_9,Bachelor's,M,26.0,Sales & Marketing,sourcing,2,1.0,2,0,49,0
E77075,region_11,Bachelor's,M,28.0,HR,sourcing,1,3.0,2,0,49,0
E45675,region_30,Bachelor's,M,33.0,Analytics,sourcing,1,5.0,3,0,85,0
E24474,region_28,Bachelor's,M,34.0,Sales & Marketing,sourcing,1,5.0,3,0,48,0
E2804,region_7,Master's & above,F,33.0,Procurement,other,1,3.0,4,0,68,0
E1750,region_22,Bachelor's,M,30.0,HR,sourcing,1,1.0,3,0,53,0
E51171,region_2,Master's & above,M,60.0,Sales & Marketing,other,1,3.0,33,0,51,0
E38914,region_26,Bachelor's,M,31.0,Finance,sourcing,1,3.0,2,0,72,1
E76842,region_17,Master's & above,M,34.0,Sales & Marketing,other,1,5.0,10,0,53,0
E20877,region_4,Bachelor's,F,30.0,Sales & Marketing,other,1,3.0,8,0,50,1
E10274,region_16,Bachelor's,F,38.0,Sales & Marketing,other,1,4.0,9,0,48,0
E53351,region_33,Master's & above,M,46.0,Technology,sourcing,1,2.0,14,0,77,0
E30846,region_2,Master's & above,F,52.0,Technology,sourcing,1,2.0,10,0,76,0
E70513,region_26,Bachelor's,M,29.0,Analytics,sourcing,1,3.0,6,0,87,0
E17356,region_2,Bachelor's,M,34.0,Procurement,other,1,5.0,7,0,69,0
E76641,region_7,Master's & above,F,38.0,Procurement,other,1,3.0,5,0,69,0
E15804,region_2,Bachelor's,M,36.0,Sales & Marketing,other,1,2.0,8,0,49,0
E66938,region_12,Bachelor's,F,29.0,Procurement,sourcing,1,5.0,3,0,73,0
E19957,region_16,Bachelor's,M,34.0,Analytics,other,1,3.0,10,0,82,0
E40051,region_4,Master's & above,M,31.0,Procurement,sourcing,1,1.0,7,0,71,0
E73881,region_22,Bachelor's,F,34.0,Operations,other,1,4.0,5,0,58,0
E7217,region_2,Bachelor's,M,33.0,Technology,sourcing,1,1.0,2,0,69,0
E27325,region_2,Master's & above,F,41.0,Operations,other,1,5.0,5,0,57,0
E25816,region_2,Bachelor's,M,30.0,Sales & Marketing,other,2,1.0,4,0,49,0
E48221,region_22,Bachelor's,F,30.0,Analytics,sourcing,1,4.0,5,0,86,0
E74621,region_15,Bachelor's,M,27.0,Analytics,other,1,3.0,4,0,84,0
E46292,region_21,Bachelor's,M,38.0,Sales & Marketing,sourcing,1,3.0,5,0,53,0
E52730,region_27,Bachelor's,M,32.0,Sales & Marketing,other,1,1.0,1,0,45,0
E17328,region_22,Bachelor's,M,26.0,Sales & Marketing,other,1,3.0,1,0,43,0
E60135,region_19,Bachelor's,M,38.0,Operations,other,2,5.0,7,0,75,1
E25697,region_13,Master's & above,M,53.0,Procurement,sourcing,1,4.0,2,0,67,0
E62209,region_2,Bachelor's,F,29.0,Procurement,sourcing,1,1.0,2,0,70,0
E6900,region_22,Bachelor's,M,31.0,Technology,referred,1,3.0,4,0,83,0
E76809,region_7,Bachelor's,M,35.0,Operations,other,2,3.0,4,0,58,0
E9463,region_2,Master's & above,M,39.0,Sales & Marketing,sourcing,1,1.0,7,0,47,0
E58494,region_7,Bachelor's,M,29.0,Operations,other,1,2.0,6,0,67,0
E5125,region_26,Bachelor's,M,30.0,Sales & Marketing,other,1,3.0,3,0,56,0
E52537,region_20,Bachelor's,F,27.0,HR,other,1,5.0,4,0,50,0
E44830,region_2,Master's & above,M,42.0,Technology,sourcing,2,1.0,7,0,78,0
E75618,region_2,Bachelor's,F,27.0,Finance,sourcing,2,1.0,4,0,63,0
E22161,region_27,Bachelor's,M,27.0,Legal,other,1,5.0,1,0,59,1
E62320,region_2,Bachelor's,F,57.0,Procurement,sourcing,1,3.0,5,0,72,0
E77830,region_7,Bachelor's,F,30.0,Finance,other,1,3.0,5,0,63,1
E46274,region_13,Bachelor's,F,35.0,Technology,sourcing,1,3.0,8,0,78,0
E64935,region_22,Bachelor's,F,26.0,Operations,other,1,4.0,1,0,63,0
E34798,region_2,Bachelor's,F,38.0,Procurement,other,1,2.0,8,0,68,0
E22544,region_28,Bachelor's,M,30.0,Finance,other,2,3.0,7,0,89,1
E12759,region_29,Bachelor's,M,32.0,Sales & Marketing,other,1,4.0,6,0,52,0
E66858,region_23,Bachelor's,M,34.0,Procurement,other,1,5.0,8,0,71,0
E37690,region_15,Master's & above,M,44.0,Sales & Marketing,other,1,1.0,7,0,48,0
E47543,region_4,Master's & above,M,54.0,Technology,sourcing,1,2.0,3,0,74,0
E47500,region_7,Bachelor's,M,30.0,Sales & Marketing,other,1,3.0,6,0,49,0
E25943,region_5,Bachelor's,M,45.0,Technology,other,1,5.0,7,1,82,1
E43728,region_15,Master's & above,M,27.0,Sales & Marketing,sourcing,1,5.0,1,0,54,0
E15202,region_13,Bachelor's,M,29.0,Operations,other,1,3.0,3,0,59,0
E53490,region_13,Bachelor's,M,37.0,Sales & Marketing,sourcing,1,3.0,8,0,53,0
E40628,region_32,Bachelor's,F,31.0,HR,other,1,3.0,7,0,51,0
E59412,region_7,Bachelor's,M,32.0,Sales & Marketing,other,1,5.0,4,0,51,0
E14713,region_2,Bachelor's,F,28.0,Sales & Marketing,other,1,2.0,4,0,48,0
E33570,region_26,Bachelor's,M,27.0,HR,other,1,2.0,3,0,48,0
E53610,region_6,Bachelor's,F,25.0,Procurement,sourcing,3,1.0,2,0,72,0
E38114,region_2,Master's & above,M,54.0,Operations,other,1,4.0,15,0,61,0
E13265,region_2,Bachelor's,F,38.0,Procurement,other,1,1.0,9,0,71,0
E1839,region_22,Master's & above,M,35.0,Analytics,other,1,1.0,5,1,89,1
E21315,region_2,Bachelor's,F,33.0,Operations,other,1,3.0,8,0,57,0
E76437,region_7,Bachelor's,M,25.0,Sales & Marketing,other,3,5.0,1,0,47,0
E41799,region_23,Master's & above,M,40.0,Sales & Marketing,sourcing,1,3.0,10,0,53,0
E19681,region_2,Bachelor's,M,25.0,Sales & Marketing,other,5,1.0,3,0,44,0
E30642,region_30,Bachelor's,M,31.0,Sales & Marketing,other,2,3.0,7,0,48,0
E35042,region_31,Bachelor's,F,27.0,Operations,sourcing,1,4.0,5,0,56,0
E69525,region_2,Bachelor's,M,41.0,Sales & Marketing,other,2,4.0,8,0,51,0
E21562,region_21,Bachelor's,M,47.0,Operations,other,1,3.0,14,0,60,0
E25150,region_15,Bachelor's,M,44.0,Operations,other,1,4.0,11,0,57,0
E8091,region_8,Bachelor's,M,29.0,Procurement,other,1,1.0,5,0,71,0
E71809,region_11,Master's & above,M,30.0,Sales & Marketing,sourcing,1,1.0,6,0,51,0
E55411,region_15,Bachelor's,F,40.0,Operations,sourcing,1,4.0,12,0,57,0
E4614,region_4,Bachelor's,M,26.0,Operations,sourcing,1,5.0,1,0,59,0
E56666,region_22,Bachelor's,M,30.0,R&D,sourcing,1,4.0,7,0,88,0
E45767,region_13,Master's & above,F,47.0,Technology,other,1,3.0,7,0,82,0
E27214,region_32,Bachelor's,M,48.0,Operations,other,1,3.0,12,0,61,0
E8790,region_22,Bachelor's,M,51.0,Sales & Marketing,sourcing,1,3.0,18,0,48,0
E37749,region_26,Bachelor's,M,31.0,Procurement,other,1,5.0,4,0,68,0
E12754,region_2,Master's & above,M,45.0,Operations,other,1,3.0,6,0,56,0
E6539,region_25,Master's & above,M,35.0,Analytics,other,1,5.0,3,0,85,0
E65906,region_2,Bachelor's,M,43.0,Technology,other,3,1.0,12,0,77,0
E25197,region_31,Bachelor's,F,36.0,Operations,other,1,5.0,9,0,59,1
E76491,region_22,Bachelor's,M,33.0,Analytics,other,1,4.0,3,0,87,0
E10620,region_4,Bachelor's,F,37.0,Operations,sourcing,1,3.0,3,1,60,1
E50097,region_13,Master's & above,M,32.0,Analytics,sourcing,1,4.0,5,0,90,0
E47772,region_28,Master's & above,M,31.0,HR,other,1,4.0,3,0,52,0
E53803,region_7,Master's & above,F,37.0,Sales & Marketing,other,1,5.0,4,0,49,0
E9586,region_22,Bachelor's,M,29.0,Sales & Marketing,other,1,3.0,4,0,58,1
E10346,region_23,Master's & above,F,33.0,Procurement,other,1,4.0,6,0,67,0
E65086,region_7,Bachelor's,M,34.0,Sales & Marketing,other,1,1.0,7,0,50,0
E44087,region_26,Master's & above,M,35.0,Sales & Marketing,sourcing,1,4.0,3,0,47,0
E64734,region_2,Master's & above,M,50.0,Technology,sourcing,1,3.0,19,0,78,0
E23061,region_2,Bachelor's,M,34.0,Sales & Marketing,other,2,1.0,5,0,43,0
E3268,region_13,Bachelor's,M,33.0,Sales & Marketing,sourcing,1,4.0,6,0,61,1
E33595,region_19,Bachelor's,M,45.0,Operations,sourcing,1,4.0,5,0,56,0
E71747,region_2,Master's & above,M,40.0,Procurement,other,1,1.0,3,0,70,0
E67795,region_2,Bachelor's,F,26.0,Operations,other,1,5.0,1,0,62,0
E47436,region_13,Bachelor's,M,25.0,Technology,sourcing,1,1.0,2,0,81,0
E5819,region_26,Bachelor's,F,28.0,Operations,other,1,3.0,5,0,59,0
E36047,region_13,Master's & above,M,40.0,Sales & Marketing,sourcing,1,1.0,4,0,46,0
E18631,region_26,Bachelor's,M,29.0,Operations,other,1,5.0,5,0,59,0
E45594,region_7,Master's & above,M,47.0,Sales & Marketing,other,2,1.0,8,0,50,0
E40087,region_22,Bachelor's,F,31.0,R&D,other,2,3.0,2,0,89,0
E32718,region_4,Master's & above,M,34.0,R&D,sourcing,1,3.0,5,0,84,0
E9938,region_16,Bachelor's,M,24.0,Sales & Marketing,other,1,5.0,2,0,48,1
E56237,region_15,Master's & above,F,32.0,Sales & Marketing,sourcing,1,3.0,5,0,43,0
E50229,region_2,Bachelor's,M,27.0,Sales & Marketing,sourcing,1,3.0,3,0,49,0
E73091,region_30,Bachelor's,M,28.0,Technology,other,2,3.0,6,0,79,0
E73563,region_27,Bachelor's,F,35.0,Finance,other,1,3.0,9,0,55,0
E41197,region_22,Bachelor's,M,30.0,Analytics,other,1,1.0,4,0,86,0
E48754,region_23,Bachelor's,F,37.0,Operations,other,1,5.0,11,0,58,0
E9075,region_26,Bachelor's,M,26.0,Finance,sourcing,1,5.0,4,0,60,0
E77862,region_2,Master's & above,M,38.0,HR,referred,1,5.0,8,0,45,1
E3843,region_23,Bachelor's,F,29.0,Technology,other,2,3.0,2,0,81,0
E59182,region_7,Master's & above,F,46.0,Operations,sourcing,1,3.0,16,0,60,0
E33379,region_23,Master's & above,F,37.0,Operations,other,2,3.0,9,0,55,0
E18350,region_2,Below Secondary,M,24.0,Operations,sourcing,1,1.0,1,0,59,0
E26029,region_2,Bachelor's,F,53.0,Procurement,other,1,5.0,3,0,72,0
E28088,region_7,Bachelor's,F,31.0,Sales & Marketing,other,2,5.0,2,0,52,0
E50544,region_26,Bachelor's,M,49.0,Operations,other,1,3.0,18,0,61,0
E31952,region_13,Bachelor's,F,30.0,Technology,other,2,3.0,7,0,74,0
E39312,region_22,Bachelor's,M,28.0,Sales & Marketing,sourcing,2,4.0,7,0,62,1
E42137,region_31,Bachelor's,M,37.0,Analytics,other,4,5.0,4,0,83,0
E58724,region_32,Bachelor's,M,30.0,Operations,sourcing,1,5.0,3,0,61,0
E25904,region_4,Bachelor's,M,31.0,Finance,other,2,5.0,5,0,56,0
E6615,region_7,Master's & above,M,37.0,Sales & Marketing,sourcing,1,4.0,3,0,48,0
E20600,region_6,Bachelor's,M,29.0,Operations,other,1,1.0,8,0,62,0
E52863,region_22,Bachelor's,F,31.0,Sales & Marketing,other,1,5.0,7,0,47,0
E65321,region_7,Bachelor's,M,29.0,Finance,other,1,5.0,2,0,55,0
E32315,region_5,Bachelor's,F,26.0,Procurement,sourcing,1,4.0,1,0,69,0
E69330,region_2,Bachelor's,M,41.0,Operations,other,1,3.0,5,0,60,0
E49371,region_28,Master's & above,M,32.0,Analytics,other,2,5.0,2,0,86,0
E77392,region_2,Bachelor's,M,43.0,Analytics,sourcing,3,5.0,4,0,82,0
E15337,region_4,Bachelor's,M,42.0,Sales & Marketing,other,1,4.0,10,0,53,0
E14280,region_29,Bachelor's,M,27.0,Technology,other,1,2.0,2,0,81,0
E12249,region_30,Master's & above,M,33.0,Procurement,sourcing,1,1.0,8,0,68,0
E72179,region_22,Bachelor's,M,27.0,Legal,sourcing,1,4.0,3,0,59,0
E49658,region_2,Bachelor's,M,32.0,Analytics,sourcing,1,4.0,5,0,80,0
E15314,region_2,Bachelor's,M,27.0,Sales & Marketing,other,1,3.0,4,0,51,0
E8482,region_24,Bachelor's,M,30.0,Analytics,other,1,1.0,4,0,83,0
E73662,region_29,Master's & above,M,34.0,Operations,other,2,3.0,3,0,57,0
E19225,region_2,Master's & above,F,38.0,Procurement,sourcing,1,4.0,9,0,73,0
E20095,region_2,Bachelor's,F,29.0,Procurement,other,1,2.0,1,0,69,0
E36774,region_22,Bachelor's,M,47.0,HR,other,1,4.0,8,0,48,0
E11913,region_7,Master's & above,M,52.0,Sales & Marketing,sourcing,1,3.0,20,0,50,0
E61215,region_13,Bachelor's,M,50.0,Operations,other,1,4.0,18,0,57,0
E16493,region_13,Master's & above,M,44.0,Sales & Marketing,other,1,5.0,16,0,49,0
E49598,region_19,Bachelor's,M,29.0,Sales & Marketing,sourcing,1,5.0,5,0,48,0
E75626,region_21,Bachelor's,M,31.0,Sales & Marketing,other,1,4.0,1,0,52,0
E52924,region_33,Bachelor's,M,51.0,Technology,sourcing,1,3.0,19,0,76,0
E21629,region_15,Bachelor's,M,38.0,Operations,other,1,5.0,2,0,56,0
E34166,region_2,Bachelor's,F,23.0,Sales & Marketing,other,1,3.0,1,0,50,0
E46821,region_11,Bachelor's,M,27.0,Operations,other,1,1.0,1,0,58,0
E55117,region_10,Master's & above,M,30.0,Technology,sourcing,1,1.0,1,0,84,0
E66959,region_16,Bachelor's,M,37.0,Procurement,other,1,5.0,4,0,72,0
E13025,region_22,Master's & above,F,56.0,Operations,other,1,1.0,6,0,60,0
E3173,region_32,Bachelor's,F,31.0,Finance,sourcing,1,3.0,7,0,60,0
E19484,region_7,Bachelor's,M,39.0,Technology,other,1,5.0,8,0,80,0
E27152,region_32,Bachelor's,M,28.0,Analytics,other,1,5.0,4,0,84,0
E2637,region_2,Bachelor's,M,29.0,Sales & Marketing,sourcing,2,2.0,6,0,52,0
E8597,region_30,Bachelor's,M,26.0,Sales & Marketing,sourcing,2,3.0,2,0,51,0
E25895,region_7,Master's & above,M,42.0,Legal,sourcing,1,3.0,9,0,58,0
E31099,region_15,Master's & above,M,30.0,Sales & Marketing,sourcing,1,4.0,8,0,55,0
E27516,region_31,Bachelor's,M,31.0,Analytics,sourcing,2,3.0,3,0,89,0
E39063,region_22,Bachelor's,M,30.0,R&D,other,1,1.0,1,0,87,0
E74429,region_22,Master's & above,M,32.0,Sales & Marketing,other,1,3.0,8,0,52,0
E5894,region_7,Master's & above,M,35.0,Sales & Marketing,sourcing,1,4.0,8,0,48,0
E61987,region_7,Master's & above,F,34.0,Technology,other,1,4.0,6,0,79,0
E74720,region_25,Bachelor's,F,30.0,Sales & Marketing,other,1,4.0,5,0,54,0
E36461,region_4,Bachelor's,M,32.0,Technology,sourcing,2,4.0,6,0,79,0
E57636,region_2,Bachelor's,M,46.0,Operations,sourcing,1,3.0,7,0,63,0
E56505,region_4,Master's & above,M,37.0,Procurement,other,1,5.0,11,0,68,0
E43507,region_29,Master's & above,F,31.0,Sales & Marketing,other,1,1.0,5,0,51,0
E19863,region_19,Bachelor's,M,30.0,Finance,sourcing,1,1.0,2,0,56,0
E73447,region_31,Master's & above,M,43.0,Operations,other,1,3.0,3,0,63,0
E42037,region_7,Master's & above,M,28.0,Analytics,other,1,2.0,2,0,85,0
E44854,region_31,Bachelor's,M,31.0,Technology,other,2,3.0,5,0,79,0
E8241,region_2,Master's & above,F,45.0,Technology,sourcing,1,5.0,10,0,87,0
E50755,region_22,Bachelor's,F,25.0,Operations,other,1,3.0,1,0,63,0
E36967,region_1,Bachelor's,M,28.0,Sales & Marketing,other,1,3.0,1,0,48,0
E70760,region_14,Bachelor's,F,34.0,Operations,other,1,4.0,4,0,56,0
E10927,region_7,Master's & above,M,55.0,Procurement,other,1,5.0,24,0,70,0
E53133,region_11,Master's & above,M,36.0,Technology,sourcing,1,4.0,8,0,81,0
E41570,region_20,Bachelor's,M,30.0,Sales & Marketing,other,2,1.0,4,0,49,0
E25865,region_2,Master's & above,F,47.0,Procurement,sourcing,2,3.0,6,0,69,0
E57558,region_26,Bachelor's,M,26.0,Analytics,other,1,1.0,3,0,86,0
E62912,region_26,Bachelor's,M,32.0,R&D,sourcing,1,3.0,5,0,84,0
E41280,region_2,Bachelor's,M,55.0,Sales & Marketing,other,1,4.0,8,0,52,0
E75778,region_2,Bachelor's,M,41.0,Operations,sourcing,1,4.0,6,0,63,0
E53149,region_2,Master's & above,F,38.0,Sales & Marketing,sourcing,1,4.0,3,0,52,0
E17489,region_27,Bachelor's,F,25.0,Operations,sourcing,1,4.0,1,1,62,0
E8194,region_2,Bachelor's,F,54.0,Procurement,sourcing,1,5.0,25,0,66,0
E44712,region_22,Bachelor's,M,36.0,Finance,sourcing,1,2.0,7,0,58,0
E45691,region_3,Bachelor's,M,33.0,Sales & Marketing,other,1,3.0,7,0,52,0
E30586,region_13,Bachelor's,M,25.0,Sales & Marketing,sourcing,1,1.0,1,0,47,0
E66261,region_22,Bachelor's,M,33.0,Analytics,referred,1,4.0,5,0,81,0
E28672,region_20,Bachelor's,M,38.0,Sales & Marketing,sourcing,1,3.0,8,0,55,0
E26065,region_26,Bachelor's,M,39.0,Sales & Marketing,other,1,5.0,6,0,57,0
E61810,region_2,Bachelor's,M,42.0,Sales & Marketing,referred,1,2.0,2,0,50,0
E60948,region_2,Bachelor's,M,35.0,Sales & Marketing,other,2,4.0,4,0,47,0
E68743,region_32,Bachelor's,M,28.0,Finance,sourcing,1,5.0,1,0,61,0
E19573,region_15,Bachelor's,F,39.0,Operations,sourcing,1,5.0,10,0,60,0
E4666,region_24,Bachelor's,F,33.0,Sales & Marketing,sourcing,1,1.0,7,0,51,0
E48075,region_20,Bachelor's,M,30.0,Sales & Marketing,other,1,4.0,6,0,45,0
E22181,region_15,Master's & above,M,35.0,Sales & Marketing,sourcing,1,3.0,9,0,51,0
E22313,region_10,Master's & above,M,29.0,Sales & Marketing,other,1,3.0,5,0,46,0
E63743,region_26,Bachelor's,M,36.0,Analytics,sourcing,2,3.0,8,0,86,0
E62804,region_4,Master's & above,F,32.0,Technology,sourcing,1,4.0,5,0,83,0
E14677,region_5,Bachelor's,M,35.0,Analytics,other,1,3.0,4,0,83,0
E35006,region_34,Bachelor's,M,29.0,Procurement,sourcing,1,2.0,4,0,67,0
E30232,region_24,Bachelor's,M,29.0,Procurement,sourcing,1,3.0,3,0,71,0
E640,region_2,Bachelor's,M,36.0,Procurement,sourcing,10,1.0,10,0,66,0
E20007,region_2,Bachelor's,F,22.0,Sales & Marketing,other,1,5.0,1,0,48,0
E37980,region_15,Master's & above,M,23.0,Sales & Marketing,sourcing,1,5.0,2,0,49,0
E11643,region_7,Bachelor's,M,29.0,Technology,other,1,4.0,5,0,79,0
E73579,region_22,Bachelor's,M,22.0,Sales & Marketing,sourcing,1,3.0,2,0,49,0
E48184,region_5,Bachelor's,M,26.0,Operations,other,1,3.0,2,0,58,0
E76768,region_21,Bachelor's,M,34.0,Sales & Marketing,sourcing,1,3.0,7,0,47,0
E75717,region_1,Bachelor's,F,29.0,Procurement,other,3,4.0,3,0,72,0
E6576,region_13,Bachelor's,F,24.0,Finance,other,1,5.0,1,0,64,0
E71144,region_22,Bachelor's,M,36.0,Operations,sourcing,1,1.0,5,0,57,0
E2883,region_19,Bachelor's,M,37.0,Operations,sourcing,1,1.0,3,0,58,0
E21980,region_2,Master's & above,F,40.0,Sales & Marketing,sourcing,2,1.0,5,0,51,0
E791,region_2,Bachelor's,F,31.0,Procurement,other,1,4.0,4,0,69,0
E54268,region_2,Bachelor's,F,47.0,Technology,sourcing,1,3.0,5,0,78,0
E9157,region_15,Master's & above,M,45.0,Sales & Marketing,other,1,1.0,6,0,47,0
E31938,region_26,Bachelor's,M,35.0,Analytics,sourcing,1,4.0,8,0,86,0
E28946,region_2,Master's & above,M,38.0,Sales & Marketing,other,1,1.0,2,0,49,0
E32011,region_27,Bachelor's,M,41.0,Sales & Marketing,other,2,1.0,7,0,49,0
E37488,region_2,Bachelor's,M,24.0,Technology,other,1,4.0,2,0,81,1
E71424,region_15,Bachelor's,F,39.0,Operations,sourcing,1,5.0,11,0,63,0
E44862,region_6,Bachelor's,M,31.0,Sales & Marketing,sourcing,1,5.0,2,0,49,0
E36775,region_28,Master's & above,F,29.0,Sales & Marketing,other,1,5.0,5,0,53,0
E57003,region_22,Bachelor's,M,29.0,R&D,other,2,5.0,2,0,88,0
E21570,region_2,Master's & above,F,36.0,Procurement,sourcing,1,5.0,2,0,73,0
E50342,region_2,Bachelor's,F,42.0,Procurement,sourcing,1,4.0,2,1,80,1
E56624,region_16,Master's & above,M,36.0,Procurement,other,1,3.0,4,0,66,0
E71063,region_22,Bachelor's,M,32.0,Analytics,other,1,5.0,7,0,81,0
E37382,region_26,Master's & above,M,24.0,Sales & Marketing,other,1,3.0,3,0,51,0
E5315,region_13,Bachelor's,M,42.0,Technology,sourcing,1,3.0,3,0,80,0
E29473,region_7,Master's & above,F,32.0,Procurement,other,1,3.0,5,0,67,0
E16869,region_2,Below Secondary,M,24.0,Finance,sourcing,1,4.0,2,0,53,0
E39317,region_2,Bachelor's,M,38.0,Operations,sourcing,1,4.0,10,0,58,0
E43313,region_7,Below Secondary,M,25.0,Finance,other,3,5.0,2,1,64,0
E54428,region_10,Master's & above,M,34.0,Sales & Marketing,other,1,3.0,7,0,50,0
E15028,region_7,Master's & above,F,50.0,Operations,other,1,5.0,21,0,56,0
E70725,region_7,Master's & above,M,39.0,Legal,other,1,3.0,9,0,60,0
E55470,region_8,Bachelor's,M,29.0,Analytics,sourcing,1,4.0,1,0,85,0
E25509,region_26,Master's & above,M,48.0,Technology,sourcing,1,1.0,5,0,76,0
E29844,region_7,Bachelor's,F,29.0,Technology,other,1,3.0,1,0,77,0
E20972,region_14,Bachelor's,F,29.0,Operations,other,1,5.0,7,0,62,0
E73114,region_17,Bachelor's,F,26.0,HR,other,1,4.0,3,0,50,0
E37892,region_24,Bachelor's,F,32.0,Sales & Marketing,sourcing,2,3.0,4,0,45,0
E1608,region_22,Master's & above,M,42.0,Operations,referred,1,5.0,6,0,57,0
E35331,region_16,Below Secondary,F,25.0,HR,sourcing,1,3.0,2,0,50,0
E74592,region_27,Master's & above,F,37.0,Operations,other,1,2.0,6,0,56,0
E65937,region_29,Bachelor's,M,28.0,Analytics,other,1,1.0,4,0,86,0
E26205,region_27,Bachelor's,M,28.0,Technology,other,1,2.0,2,0,79,0
E75748,region_2,Bachelor's,F,39.0,HR,other,1,3.0,12,0,48,0
E38771,region_23,Bachelor's,F,27.0,Procurement,other,1,4.0,4,0,72,1
E24689,region_20,Bachelor's,M,34.0,HR,sourcing,1,3.0,4,0,56,0
E42959,region_31,Master's & above,M,37.0,Analytics,other,1,3.0,5,0,87,0
E19982,region_2,Bachelor's,M,46.0,Procurement,sourcing,1,3.0,14,0,70,0
E59962,region_15,Master's & above,F,44.0,Operations,other,1,4.0,13,0,55,0
E34203,region_20,Bachelor's,M,41.0,Sales & Marketing,sourcing,1,4.0,9,0,53,0
E36157,region_22,Bachelor's,M,30.0,Operations,other,1,5.0,3,0,57,0
