employee_id,department,recruitment_channel,no_of_trainings,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
E70240,Analytics,sourcing,1,5.0,2,0,80,0
E53953,Operations,other,2,3.0,2,0,58,0
E11231,Sales & Marketing,other,1,5.0,10,0,48,1
E42228,Sales & Marketing,sourcing,2,4.0,7,0,51,0
E18661,Sales & Marketing,sourcing,1,2.0,3,0,49,0
E37386,Sales & Marketing,sourcing,1,2.0,18,0,48,0
E39821,HR,sourcing,1,3.0,6,0,52,0
E31497,Analytics,sourcing,3,,1,0,84,0
E26532,Operations,sourcing,1,4.0,2,0,66,0
E47865,Sales & Marketing,sourcing,1,1.0,2,0,55,0
E70826,Operations,referred,1,1.0,5,0,60,0
E5761,Sales & Marketing,other,1,1.0,3,0,52,0
E41371,Legal,other,1,3.0,9,0,64,0
E29706,Sales & Marketing,other,2,2.0,3,0,52,0
E71127,Analytics,sourcing,1,5.0,2,0,89,0
E65958,Sales & Marketing,sourcing,1,1.0,4,0,52,0
E5601,Sales & Marketing,sourcing,2,5.0,3,0,45,0
E8456,HR,sourcing,1,3.0,3,0,52,0
E28472,Operations,sourcing,2,4.0,2,0,59,0
E71195,Sales & Marketing,referred,1,,1,0,51,0
E71069,Sales & Marketing,other,1,4.0,7,0,41,0
E71357,Sales & Marketing,other,1,1.0,2,0,51,0
E27060,Analytics,sourcing,2,5.0,4,0,89,0
E71021,Finance,other,2,5.0,5,0,68,1
E55721,Sales & Marketing,other,1,4.0,7,0,47,0
E39677,Analytics,other,2,1.0,4,0,86,0
E71318,Technology,sourcing,1,4.0,3,0,79,1
E33890,Sales & Marketing,sourcing,1,1.0,2,0,49,0
E56480,Operations,sourcing,1,2.0,7,0,60,0
E27333,Sales & Marketing,sourcing,3,3.0,14,0,48,0
E60646,HR,sourcing,1,3.0,2,0,51,0
E55586,Sales & Marketing,sourcing,1,3.0,4,0,44,0
E1330,Analytics,sourcing,1,3.0,2,0,84,0
E43738,Sales & Marketing,other,1,,1,0,48,0
E41545,Operations,other,1,3.0,2,0,60,0
E27648,Technology,sourcing,1,,1,0,84,1
E27121,Sales & Marketing,sourcing,1,4.0,6,0,50,0
E36766,Finance,other,1,4.0,3,0,58,0
E37893,Operations,other,1,5.0,13,0,72,1
E65009,Technology,other,1,3.0,6,0,81,0
E51894,Sales & Marketing,other,1,5.0,4,0,53,0
E11907,Analytics,other,1,3.0,2,0,85,0
E37274,Sales & Marketing,sourcing,1,3.0,2,0,47,0
E68313,R&D,sourcing,1,5.0,3,0,82,0
E39023,Procurement,other,1,3.0,4,0,67,0
E12165,Sales & Marketing,other,1,3.0,8,0,49,0
E15531,Operations,sourcing,1,3.0,9,0,59,0
E51151,Operations,other,1,3.0,17,0,69,1
E42914,Finance,other,2,3.0,1,0,60,0
E63193,Operations,sourcing,1,5.0,7,0,62,0
E53260,Finance,other,1,2.0,5,0,63,0
E40430,Technology,other,1,4.0,7,0,82,0
E15511,Operations,sourcing,1,4.0,5,0,59,0
E51273,Technology,sourcing,1,3.0,3,0,75,0
E70889,Analytics,other,1,3.0,2,0,82,0
E14227,Sales & Marketing,other,1,5.0,16,0,48,0
E26225,Analytics,other,1,3.0,4,0,88,0
E34285,Procurement,sourcing,2,5.0,4,0,72,0
E9596,Sales & Marketing,other,1,3.0,21,0,51,0
E17103,Sales & Marketing,sourcing,2,3.0,9,0,49,0
E25386,Sales & Marketing,other,2,4.0,4,0,53,0
E22288,Sales & Marketing,sourcing,1,3.0,2,0,48,0
E19190,Operations,other,2,3.0,8,0,57,0
E31133,Technology,referred,2,5.0,2,0,82,1
E11046,Analytics,other,1,3.0,3,0,84,0
E49745,Analytics,other,1,4.0,6,0,80,0
E19524,Legal,sourcing,1,5.0,2,0,57,0
E39003,Procurement,sourcing,1,2.0,7,0,70,0
E60175,Analytics,other,1,5.0,8,0,87,1
E68872,Procurement,sourcing,1,1.0,7,0,69,0
E4,Sales & Marketing,other,1,3.0,2,0,53,0
E53545,Sales & Marketing,sourcing,1,5.0,9,0,47,0
E10486,Technology,other,1,4.0,1,0,85,0
E15339,Technology,other,1,1.0,12,0,81,0
E28930,Technology,sourcing,2,3.0,6,0,76,0
E61323,Technology,sourcing,1,2.0,3,0,76,0
E7275,Sales & Marketing,other,2,5.0,6,0,47,0
E62404,Finance,sourcing,2,5.0,4,0,60,0
E48646,Operations,other,1,1.0,6,0,59,0
E29596,Analytics,sourcing,1,4.0,9,0,84,0
E48588,Technology,sourcing,1,3.0,4,0,75,1
E8227,Sales & Marketing,other,1,3.0,7,0,48,0
E44769,Procurement,other,1,4.0,10,0,69,0
E15602,Sales & Marketing,other,2,3.0,3,0,50,0
E406,Sales & Marketing,other,1,3.0,6,0,97,1
E66254,Sales & Marketing,sourcing,1,1.0,4,0,49,0
E73428,Technology,other,1,2.0,4,0,77,0
E33844,Operations,other,1,3.0,4,0,59,0
E68688,Technology,other,1,3.0,5,0,92,1
E54323,Legal,other,1,1.0,3,0,63,0
E58105,Analytics,other,1,3.0,3,0,84,0
E37480,Sales & Marketing,sourcing,1,4.0,12,0,44,0
E23867,Operations,sourcing,1,5.0,4,0,56,0
E1649,Procurement,other,1,5.0,2,0,75,0
E14445,Technology,referred,2,5.0,10,0,83,0
E30891,Procurement,other,1,5.0,3,0,66,0
E56177,Operations,sourcing,1,3.0,5,0,61,0
E52818,Technology,other,1,5.0,20,0,76,0
E52700,Procurement,other,1,2.0,14,0,71,0
E39527,Sales & Marketing,other,1,3.0,4,0,50,0
E69464,Procurement,sourcing,2,1.0,2,0,71,0
E668,Sales & Marketing,sourcing,3,1.0,3,0,49,0
E27489,HR,other,1,5.0,3,0,50,0
E32306,Procurement,sourcing,1,2.0,3,0,72,0
E38423,Technology,sourcing,1,4.0,4,0,78,0
E39700,Sales & Marketing,other,1,3.0,5,0,50,0
E20984,Sales & Marketing,other,1,5.0,6,0,49,1
E30699,Operations,sourcing,1,5.0,6,0,56,0
E46799,Operations,other,3,3.0,3,0,61,0
E47861,Operations,sourcing,1,3.0,4,0,61,0
E38842,R&D,sourcing,2,4.0,9,0,85,0
E78248,Sales & Marketing,sourcing,2,4.0,3,0,49,0
E34103,Procurement,other,1,4.0,4,0,65,0
E30484,Technology,sourcing,1,2.0,18,0,78,0
E62075,Sales & Marketing,sourcing,2,1.0,5,0,53,0
E47917,HR,other,1,3.0,3,0,48,0
E68009,Procurement,sourcing,1,4.0,5,0,70,0
E44053,Legal,sourcing,1,4.0,4,1,62,0
E56321,Operations,sourcing,1,3.0,7,0,61,0
E16915,Operations,sourcing,1,4.0,6,0,58,0
E40261,HR,sourcing,1,5.0,2,0,48,0
E63668,Sales & Marketing,other,1,2.0,6,0,49,0
E9097,Procurement,other,1,2.0,7,0,72,0
E57180,Operations,other,1,3.0,10,0,60,0
E57402,Operations,other,1,4.0,11,0,57,0
E10955,Technology,other,1,4.0,3,0,89,1
E54585,Technology,sourcing,1,5.0,8,0,82,1
E59181,Operations,other,1,4.0,8,0,55,0
E15435,Procurement,sourcing,1,3.0,4,0,72,0
E45448,Sales & Marketing,sourcing,2,3.0,2,0,49,0
E69191,Technology,other,4,4.0,2,0,82,0
E65787,Sales & Marketing,other,1,1.0,6,0,50,0
E16735,Finance,other,3,3.0,3,0,60,0
E4482,Analytics,other,1,3.0,2,0,89,0
E36488,Technology,other,1,4.0,4,0,78,0
E69225,Procurement,other,1,5.0,3,0,71,0
E24230,Technology,sourcing,1,2.0,7,0,82,0
E17590,Procurement,other,2,3.0,5,0,68,0
E31347,Technology,other,1,4.0,3,0,82,0
E2682,Technology,other,1,3.0,6,0,74,0
E10280,Sales & Marketing,other,1,3.0,2,0,47,0
E24229,Sales & Marketing,referred,1,5.0,6,0,51,0
E49315,Sales & Marketing,other,1,1.0,2,0,50,0
E43555,Operations,other,1,3.0,6,0,63,0
E38153,Procurement,sourcing,1,3.0,23,0,76,0
E37769,Sales & Marketing,sourcing,1,3.0,2,0,45,0
E64367,Technology,other,3,,1,0,79,0
E64378,HR,sourcing,1,3.0,7,0,47,0
E42317,Technology,sourcing,1,1.0,2,0,79,0
E71418,Procurement,sourcing,1,3.0,3,0,67,0
E6102,Analytics,other,1,5.0,3,0,85,0
E43845,Procurement,other,1,4.0,5,0,72,0
E29199,Operations,other,1,1.0,3,0,59,0
E22936,Legal,other,2,,1,0,58,0
E3488,Procurement,other,2,,1,0,68,0
E46195,Sales & Marketing,other,2,1.0,4,0,49,0
E15135,Finance,other,1,3.0,3,0,59,0
E64174,Sales & Marketing,sourcing,1,4.0,5,0,51,0
E8626,Technology,sourcing,2,4.0,5,0,94,1
E21535,Sales & Marketing,sourcing,1,3.0,9,0,45,0
E77115,Operations,other,1,3.0,17,0,61,0
E5152,Procurement,sourcing,2,3.0,3,0,71,0
E10060,Analytics,other,2,4.0,7,0,89,0
E53516,Sales & Marketing,sourcing,1,3.0,13,0,50,0
E40200,Analytics,other,1,3.0,5,0,87,0
E72835,Sales & Marketing,sourcing,1,4.0,4,0,47,0
E24913,Sales & Marketing,sourcing,1,4.0,2,0,48,0
E10855,Sales & Marketing,other,1,4.0,7,0,53,0
E24891,Technology,other,1,1.0,7,0,80,1
E63427,Sales & Marketing,other,1,3.0,8,0,51,0
E60548,HR,other,1,5.0,2,0,55,0
E54383,Sales & Marketing,other,1,1.0,5,0,53,0
E53819,Sales & Marketing,sourcing,1,1.0,8,0,46,0
E66393,Finance,sourcing,1,,1,0,58,0
E67019,Operations,referred,2,5.0,6,0,61,0
E25803,Analytics,other,1,5.0,6,0,87,0
E53369,Procurement,sourcing,4,5.0,3,0,71,0
E2498,Procurement,sourcing,1,,1,0,66,0
E5398,Analytics,other,1,4.0,7,0,79,0
E64682,Operations,other,1,4.0,2,0,66,0
E77746,Procurement,sourcing,1,5.0,7,0,67,0
E18688,Analytics,sourcing,1,4.0,2,0,89,0
E73437,Sales & Marketing,other,1,1.0,5,0,49,0
E45611,Analytics,other,1,1.0,9,0,86,0
E55822,Sales & Marketing,other,1,5.0,3,0,53,0
E32397,Sales & Marketing,sourcing,1,2.0,2,0,52,0
E779,Sales & Marketing,other,1,1.0,11,0,50,0
E32117,Technology,other,1,4.0,5,0,80,0
E50683,Procurement,other,1,3.0,3,0,71,0
E61369,Sales & Marketing,sourcing,1,1.0,3,0,52,0
E35805,Operations,sourcing,1,3.0,3,0,59,0
E73668,Sales & Marketing,other,1,3.0,2,0,52,1
E77744,Sales & Marketing,other,1,5.0,5,0,51,1
E32281,Operations,sourcing,1,3.0,3,0,60,0
E75531,Technology,sourcing,1,3.0,7,0,81,0
E18682,Technology,sourcing,2,4.0,9,0,81,0
E68890,Sales & Marketing,other,1,1.0,4,0,54,0
E932,Procurement,other,2,4.0,4,0,68,0
E68194,Finance,other,2,3.0,11,0,62,0
E2358,Sales & Marketing,sourcing,1,4.0,4,0,50,0
E67358,Sales & Marketing,other,1,3.0,9,0,62,1
E62340,Sales & Marketing,other,1,5.0,3,1,49,1
E55438,Technology,referred,1,3.0,5,0,79,0
E24542,Procurement,other,1,3.0,5,0,62,0
E60069,Technology,other,1,,1,0,79,0
E58532,Procurement,other,2,3.0,3,0,67,0
E58134,Sales & Marketing,sourcing,1,3.0,10,0,50,0
E780,Analytics,other,1,5.0,5,0,79,0
E68698,Operations,other,1,3.0,2,0,62,0
E46836,Sales & Marketing,other,1,5.0,2,0,48,0
E20263,Operations,other,1,3.0,4,0,56,0
E27319,Finance,other,1,5.0,2,0,63,0
E75320,Analytics,sourcing,2,5.0,5,0,89,1
E17088,Operations,sourcing,1,5.0,6,0,57,0
E62251,R&D,other,1,5.0,2,0,85,0
E34575,Sales & Marketing,other,1,3.0,5,0,47,0
E74184,Procurement,sourcing,1,5.0,9,0,71,0
E75710,R&D,sourcing,2,4.0,12,0,85,0
E6630,Operations,other,1,3.0,4,0,65,0
E37016,Technology,sourcing,1,3.0,10,0,75,0
E9163,Technology,sourcing,1,3.0,9,0,81,0
E38971,Analytics,other,4,1.0,5,0,79,1
E7949,HR,other,1,,1,0,52,0
E74107,Operations,sourcing,1,5.0,10,0,64,0
E31070,Procurement,sourcing,1,3.0,2,0,66,0
E66996,Sales & Marketing,other,1,4.0,7,0,53,0
E61994,Analytics,sourcing,1,,1,0,86,0
E50705,Procurement,other,1,4.0,2,0,66,0
E2126,Operations,sourcing,1,4.0,8,0,59,0
E56754,Procurement,other,2,1.0,4,0,71,0
E67011,Analytics,other,1,3.0,4,0,82,0
E3456,Procurement,other,3,2.0,5,0,71,0
E62660,Analytics,other,1,3.0,2,0,88,1
E8171,R&D,other,2,5.0,3,0,82,0
E5974,Finance,other,1,3.0,6,0,59,0
E17395,Sales & Marketing,other,1,3.0,2,0,49,0
E3392,Procurement,other,1,4.0,10,0,69,0
E48589,Analytics,sourcing,1,4.0,4,0,79,0
E64441,Technology,sourcing,1,4.0,3,0,75,0
E77154,Operations,other,1,3.0,5,0,57,0
E6815,Sales & Marketing,sourcing,2,1.0,3,0,51,0
E72414,Sales & Marketing,other,2,5.0,2,0,52,0
E62242,Procurement,other,1,3.0,4,0,67,0
E12384,Procurement,other,1,2.0,6,0,71,0
E39784,Operations,other,1,3.0,8,0,62,0
E5455,Sales & Marketing,sourcing,2,4.0,5,0,49,0
E31598,Technology,sourcing,1,3.0,9,0,81,0
E61073,Sales & Marketing,other,2,4.0,9,0,50,0
E1336,Technology,sourcing,1,3.0,7,0,81,0
E71615,Procurement,other,2,3.0,8,0,71,0
E40585,Sales & Marketing,sourcing,1,4.0,3,0,51,0
E55810,Sales & Marketing,sourcing,1,4.0,7,0,47,0
E29746,Technology,other,1,2.0,4,0,80,0
E59647,Sales & Marketing,sourcing,1,4.0,10,0,52,0
E61005,Sales & Marketing,sourcing,1,4.0,7,0,51,0
E37286,R&D,other,1,3.0,4,0,83,0
E67845,Sales & Marketing,other,1,4.0,19,0,52,0
E37742,Procurement,sourcing,1,3.0,3,0,73,0
E55615,Sales & Marketing,sourcing,1,1.0,5,0,47,0
E9712,Procurement,sourcing,1,3.0,7,0,66,0
E41091,Sales & Marketing,other,1,3.0,3,0,50,0
E33110,Sales & Marketing,other,1,4.0,3,0,51,0
E48607,Operations,sourcing,1,4.0,3,0,62,0
E52544,Finance,sourcing,1,5.0,3,0,54,0
E74898,Analytics,other,2,4.0,3,1,85,0
E74589,Sales & Marketing,other,2,1.0,11,0,50,0
E29142,Sales & Marketing,sourcing,1,5.0,3,0,49,0
E58644,Sales & Marketing,sourcing,2,,1,0,51,0
E39043,HR,other,1,5.0,2,0,49,0
E6944,Technology,other,1,,1,1,80,1
E44983,R&D,other,3,3.0,4,0,84,0
E3528,Sales & Marketing,sourcing,1,4.0,5,0,51,0
E65475,Operations,sourcing,1,4.0,3,0,59,0
E51976,Sales & Marketing,sourcing,1,2.0,2,0,47,0
E64983,Operations,other,1,1.0,10,0,62,0
E59387,Sales & Marketing,other,2,3.0,3,0,50,0
E27340,Sales & Marketing,sourcing,1,4.0,6,0,52,0
E7178,Sales & Marketing,sourcing,4,2.0,17,0,53,0
E17539,Sales & Marketing,sourcing,3,1.0,2,0,50,0
E37221,R&D,other,1,3.0,6,1,79,0
E60855,Sales & Marketing,other,1,1.0,2,0,57,0
E37254,Technology,other,2,5.0,19,0,80,1
E51853,Sales & Marketing,other,2,,1,0,43,0
E31599,Sales & Marketing,sourcing,1,3.0,2,0,51,0
E4072,Operations,sourcing,1,3.0,12,0,56,0
E35722,Technology,sourcing,1,1.0,6,0,77,0
E41467,Operations,sourcing,1,3.0,7,0,58,0
E38597,Analytics,other,1,5.0,4,0,87,0
E74136,Sales & Marketing,other,2,2.0,4,0,57,0
E37013,Operations,other,1,3.0,14,0,59,0
E27388,Operations,other,1,1.0,2,0,56,0
E60510,Procurement,other,1,4.0,2,0,73,0
E50328,Technology,sourcing,2,4.0,9,0,81,0
E57863,Sales & Marketing,other,1,2.0,2,0,54,0
E61371,Procurement,other,1,3.0,4,0,72,0
E39083,Operations,sourcing,1,5.0,6,0,59,0
E11349,Sales & Marketing,other,2,3.0,2,0,45,0
E71292,Operations,other,1,4.0,4,0,58,0
E33514,Sales & Marketing,other,3,1.0,6,0,44,0
E66620,Sales & Marketing,other,1,1.0,6,0,50,0
E29958,Sales & Marketing,other,2,3.0,4,0,49,0
E73128,Sales & Marketing,other,1,5.0,10,0,48,0
E9492,Operations,other,1,5.0,16,0,63,0
E43462,HR,referred,1,3.0,7,0,51,0
E58321,Technology,other,1,2.0,7,0,81,0
E19467,Sales & Marketing,other,1,3.0,2,0,52,0
E32627,HR,sourcing,1,4.0,7,0,50,0
E64771,HR,other,1,3.0,3,0,49,0
E63172,Finance,other,1,4.0,4,0,56,0
E64627,Sales & Marketing,other,1,5.0,7,0,46,0
E69395,Technology,other,2,3.0,5,0,84,0
E62193,Operations,other,1,3.0,3,0,60,0
E47615,Operations,sourcing,1,4.0,7,0,57,0
E29346,R&D,other,1,,1,0,87,0
E19481,Technology,sourcing,1,3.0,3,0,79,0
E45318,Sales & Marketing,other,4,4.0,2,0,53,0
E27882,Operations,sourcing,1,4.0,3,0,58,0
E35935,Analytics,other,1,5.0,2,0,82,0
E47374,Technology,referred,1,5.0,6,0,84,1
E11377,Operations,sourcing,1,4.0,2,0,58,0
E48138,Technology,sourcing,1,4.0,5,0,80,0
E12370,Sales & Marketing,sourcing,1,5.0,9,0,50,0
E26485,Sales & Marketing,sourcing,1,3.0,6,0,50,0
E52286,Sales & Marketing,other,1,5.0,6,1,99,1
E30600,Sales & Marketing,other,1,1.0,5,0,51,0
E78086,Sales & Marketing,other,1,3.0,3,0,51,0
E61250,Procurement,sourcing,2,1.0,11,0,73,0
E63610,Analytics,sourcing,1,3.0,6,0,85,0
E56436,Finance,sourcing,1,3.0,4,1,71,1
E31728,Finance,other,1,4.0,3,0,62,0
E29221,Sales & Marketing,sourcing,1,,1,0,53,0
E73799,Sales & Marketing,other,1,2.0,8,0,50,0
E57993,Sales & Marketing,other,1,3.0,2,0,52,0
E60348,Operations,sourcing,3,4.0,8,0,57,0
E58880,Procurement,other,1,5.0,6,0,67,1
E60282,Technology,referred,1,3.0,4,0,82,0
E13699,Technology,sourcing,1,2.0,4,0,79,0
E47358,Sales & Marketing,other,1,1.0,9,0,50,0
E54964,Operations,other,1,5.0,6,0,61,0
E44041,Technology,other,1,3.0,9,0,80,1
E7314,Operations,other,1,1.0,12,0,57,0
E66497,Sales & Marketing,other,2,3.0,8,0,49,0
E45588,Sales & Marketing,other,2,2.0,5,0,48,0
E18379,Procurement,sourcing,2,3.0,4,0,73,0
E28221,Procurement,other,1,3.0,7,0,70,0
E28800,Technology,other,2,3.0,4,0,77,0
E11337,Sales & Marketing,sourcing,1,5.0,2,0,54,0
E45222,Procurement,sourcing,1,3.0,2,0,69,0
E73224,Operations,sourcing,1,4.0,5,0,60,0
E36771,Sales & Marketing,sourcing,1,2.0,6,0,48,0
E69590,Technology,other,1,3.0,4,0,78,0
E70651,Procurement,sourcing,1,5.0,4,0,70,0
E17975,Sales & Marketing,sourcing,1,3.0,9,0,49,0
E43410,Sales & Marketing,sourcing,1,1.0,9,0,51,0
E64695,Technology,other,1,4.0,2,0,82,0
E18058,Sales & Marketing,other,1,3.0,4,0,48,0
E709,Sales & Marketing,sourcing,2,2.0,18,0,45,0
E30994,Operations,other,1,4.0,3,0,58,0
E54473,Operations,sourcing,1,5.0,7,0,61,0
E71013,Technology,other,1,2.0,2,0,78,0
E12131,Technology,other,1,3.0,7,0,76,0
E56257,Operations,other,1,3.0,3,0,60,0
E51834,Technology,sourcing,1,2.0,15,0,82,0
E71373,Sales & Marketing,other,1,4.0,10,0,47,0
E36785,Operations,other,1,3.0,3,0,58,0
E42298,Sales & Marketing,other,1,3.0,6,0,50,0
E2745,Finance,sourcing,1,3.0,7,0,61,0
E52149,Operations,sourcing,1,3.0,8,0,62,0
E30267,Sales & Marketing,other,3,3.0,2,0,52,1
E54538,HR,sourcing,1,3.0,12,0,50,0
E38397,Procurement,sourcing,1,3.0,7,0,66,0
E73379,Sales & Marketing,other,1,1.0,3,0,44,0
E22392,Procurement,other,1,3.0,19,0,67,1
E29354,Analytics,sourcing,1,4.0,3,0,87,0
E44897,Sales & Marketing,other,1,2.0,6,0,49,0
E27717,Analytics,sourcing,1,3.0,3,0,83,0
E68741,Legal,other,1,4.0,2,0,60,0
E47533,Sales & Marketing,sourcing,1,5.0,4,0,55,0
E7821,HR,sourcing,1,3.0,31,0,47,0
E26572,Sales & Marketing,other,1,2.0,6,0,52,0
E10377,Sales & Marketing,sourcing,1,4.0,2,0,53,0
E51399,Sales & Marketing,other,1,3.0,9,0,46,0
E72404,HR,sourcing,1,3.0,5,0,49,0
E33173,Analytics,other,2,3.0,8,0,86,0
E13424,Sales & Marketing,other,1,4.0,7,0,47,0
E76948,Procurement,sourcing,1,3.0,4,0,65,0
E6937,Sales & Marketing,other,1,1.0,16,0,49,0
E11822,Procurement,other,1,5.0,2,0,68,0
E40649,Technology,other,2,1.0,4,0,78,1
E29763,Sales & Marketing,sourcing,1,3.0,1,0,47,0
E28422,Analytics,other,2,5.0,4,0,88,0
E32328,Technology,sourcing,1,5.0,10,0,84,0
E21008,Finance,sourcing,1,3.0,2,0,58,0
E19815,Analytics,sourcing,1,3.0,10,0,80,0
E64995,Operations,other,1,5.0,3,0,61,0
E67298,Analytics,sourcing,1,2.0,6,0,86,0
E75141,Sales & Marketing,sourcing,2,3.0,7,0,48,0
E29277,Procurement,sourcing,1,1.0,14,0,67,0
E76189,Sales & Marketing,sourcing,1,5.0,7,0,50,0
E56927,Operations,other,1,5.0,4,0,58,0
E72199,Finance,other,3,3.0,4,0,55,0
E50938,HR,other,1,5.0,2,0,47,1
E41171,Operations,other,1,,1,0,60,0
E20136,HR,other,2,5.0,5,0,50,0
E51201,Operations,referred,1,5.0,5,0,56,0
E40130,Analytics,other,1,4.0,9,0,85,0
E47223,Technology,sourcing,1,3.0,8,0,79,0
E57996,Operations,sourcing,1,5.0,6,0,61,0
E44494,Operations,other,1,5.0,4,0,84,1
E46752,Sales & Marketing,other,1,,1,0,48,0
E68583,Sales & Marketing,sourcing,1,3.0,5,0,52,0
E28224,Sales & Marketing,sourcing,1,3.0,9,0,44,0
E51381,Finance,other,1,3.0,6,0,61,0
E20660,R&D,sourcing,2,3.0,4,0,84,0
E39635,HR,sourcing,1,3.0,3,0,51,0
E56103,Procurement,other,1,3.0,3,0,71,0
E20884,Sales & Marketing,sourcing,1,1.0,13,0,49,0
E30892,Sales & Marketing,sourcing,1,5.0,3,0,48,0
E10610,Technology,other,2,3.0,6,0,80,1
E3003,Sales & Marketing,sourcing,1,1.0,6,0,47,0
E15904,Operations,other,1,3.0,6,0,64,0
E17142,Sales & Marketing,sourcing,1,4.0,4,0,45,0
E56502,Legal,sourcing,1,,1,0,64,0
E41677,Operations,other,1,4.0,4,0,58,0
E65382,Procurement,other,1,3.0,3,0,70,1
E28599,Sales & Marketing,other,1,5.0,10,0,48,0
E64595,HR,other,1,3.0,3,0,46,0
E37453,Sales & Marketing,sourcing,1,5.0,5,0,48,0
E19659,Finance,other,1,5.0,7,0,57,0
E77829,Operations,sourcing,1,5.0,4,0,62,0
E52910,Finance,other,1,3.0,3,0,57,0
E20361,Operations,sourcing,1,4.0,3,0,58,0
E51896,Sales & Marketing,other,1,4.0,9,0,49,0
E2222,Operations,other,2,3.0,7,0,60,0
E10690,Sales & Marketing,other,3,2.0,12,0,54,0
E45242,Finance,sourcing,2,4.0,8,0,58,0
E18707,Analytics,other,2,3.0,2,0,82,0
E63852,Sales & Marketing,sourcing,1,2.0,4,0,46,0
E6869,Procurement,other,1,4.0,5,0,69,0
E64763,Sales & Marketing,other,1,1.0,2,0,48,0
E44152,Sales & Marketing,other,2,2.0,5,0,49,0
E29383,Technology,sourcing,2,3.0,7,0,90,1
E246,Sales & Marketing,other,1,3.0,6,0,50,0
E29312,Operations,other,1,5.0,8,0,59,0
E32302,Sales & Marketing,sourcing,2,3.0,2,0,50,0
E57204,Sales & Marketing,sourcing,1,3.0,12,0,50,0
E7758,Operations,sourcing,1,3.0,12,0,64,0
E47591,Technology,other,1,3.0,5,0,77,0
E39266,Procurement,sourcing,1,4.0,3,0,68,0
E7367,Procurement,sourcing,1,,1,0,71,0
E59677,Procurement,other,1,4.0,5,0,67,0
E50520,Sales & Marketing,other,3,4.0,6,0,50,0
E8183,Sales & Marketing,other,1,2.0,8,0,53,0
E21601,Operations,other,1,5.0,4,0,64,0
E48582,Sales & Marketing,sourcing,2,3.0,11,0,52,0
E44406,Operations,other,1,2.0,11,0,58,0
E77938,HR,sourcing,1,2.0,7,0,45,0
E52994,Sales & Marketing,other,2,5.0,8,0,48,0
E28048,Sales & Marketing,other,1,2.0,10,0,49,0
E67799,Sales & Marketing,sourcing,1,2.0,3,0,47,0
E19773,Finance,sourcing,3,5.0,6,0,61,0
E28229,Sales & Marketing,sourcing,2,1.0,6,0,47,0
E37623,Legal,other,1,,1,0,61,0
E70003,Technology,sourcing,1,1.0,7,0,78,0
E23250,Analytics,other,1,2.0,4,0,86,0
E8628,Operations,sourcing,4,5.0,5,0,58,0
E73990,Analytics,sourcing,1,3.0,8,0,85,0
E47787,Procurement,sourcing,2,1.0,4,0,64,0
E47839,Procurement,other,2,4.0,2,0,66,0
E19326,Operations,other,1,3.0,6,0,64,0
E74356,Sales & Marketing,sourcing,1,5.0,7,0,47,0
E61632,R&D,other,2,1.0,4,0,88,0
E17407,Operations,sourcing,1,4.0,6,0,59,0
E13198,Operations,other,1,3.0,11,0,60,0
E59060,Sales & Marketing,sourcing,1,,1,0,53,0
E36351,Sales & Marketing,sourcing,2,2.0,3,0,52,0
E22183,Sales & Marketing,other,1,5.0,8,0,50,0
E17910,Analytics,sourcing,1,3.0,5,0,85,0
E72050,Analytics,other,2,4.0,3,0,83,0
E3803,Procurement,sourcing,1,5.0,9,0,69,1
E77602,Sales & Marketing,other,1,3.0,7,0,52,0
E15263,Technology,sourcing,1,4.0,16,0,79,0
E9431,Technology,sourcing,1,1.0,4,0,81,0
E18736,Technology,other,1,3.0,17,0,81,0
E47216,Sales & Marketing,sourcing,1,4.0,3,0,48,0
E16188,Operations,other,2,3.0,14,0,56,0
E26470,Sales & Marketing,other,2,3.0,3,0,41,0
E26696,Analytics,other,1,3.0,6,0,83,0
E44580,Sales & Marketing,sourcing,2,3.0,23,0,52,0
E62704,Procurement,other,1,5.0,17,0,72,0
E47850,Operations,other,1,3.0,2,0,56,0
E26960,Finance,sourcing,1,3.0,6,0,60,0
E53797,Operations,other,1,3.0,6,0,60,0
E29407,Sales & Marketing,other,1,2.0,6,0,47,0
E23647,HR,other,1,5.0,2,0,50,0
E24389,Technology,other,1,4.0,6,0,84,0
E3286,Sales & Marketing,other,1,3.0,6,0,52,0
E47298,Operations,other,1,3.0,22,0,55,0
E44123,Analytics,sourcing,2,2.0,4,0,84,1
E75739,Technology,other,1,4.0,24,0,78,0
E27957,Sales & Marketing,other,1,1.0,5,0,48,0
E63261,Operations,sourcing,3,5.0,3,0,56,1
E9715,Sales & Marketing,sourcing,1,1.0,10,0,48,0
E18481,Sales & Marketing,sourcing,2,5.0,6,0,43,0
E75332,Sales & Marketing,sourcing,1,1.0,6,0,49,0
E49250,Procurement,other,1,4.0,10,0,66,0
E68075,Operations,sourcing,1,3.0,2,0,55,0
E62106,Operations,other,1,4.0,4,0,59,0
E46102,Analytics,other,2,5.0,3,0,88,0
E9881,Operations,sourcing,1,5.0,6,0,62,0
E6104,Operations,sourcing,1,5.0,4,0,68,1
E75147,Technology,other,3,4.0,5,0,77,0
E27798,Sales & Marketing,other,5,1.0,2,0,51,0
E64821,Finance,other,2,5.0,4,0,63,0
E77577,Sales & Marketing,other,1,3.0,14,0,52,0
