employee_id,region,education,gender,age
E17494,region_22,Bachelor's,m,34
E56124,region_2,Below Secondary,m,23
E63789,region_33,Bachelor's,m,35
E60049,region_13,Bachelor's,m,29
E34638,region_15,Master's & above,m,40
E20620,region_15,,f,29
E10303,region_2,Master's & above,m,38
E28896,region_8,Bachelor's,f,29
E41915,region_7,Bachelor's,f,32
E6356,region_2,Bachelor's,f,48
E21571,region_15,Bachelor's,m,36
E57477,region_22,Master's & above,f,34
E77283,region_22,Master's & above,f,34
E24881,region_15,Bachelor's,m,28
E44150,region_11,Master's & above,m,42
E29145,region_15,Bachelor's,m,39
E50439,region_29,Bachelor's,f,29
E68609,region_5,Bachelor's,m,30
E32060,region_2,Master's & above,f,42
E49892,region_27,Bachelor's,m,38
E57927,region_16,Bachelor's,m,25
E18446,region_22,Master's & above,f,34
E46830,region_2,Master's & above,m,38
E27850,region_13,Master's & above,m,34
E47830,region_30,Master's & above,m,39
E2990,region_5,Bachelor's,m,34
E44399,region_11,Bachelor's,m,28
E74612,region_15,Bachelor's,f,30
E65518,region_9,Master's & above,m,31
E64323,region_4,Bachelor's,m,27
E17996,region_22,Bachelor's,m,33
E43776,region_28,Master's & above,m,34
E9278,region_29,Bachelor's,f,32
E25958,region_23,Bachelor's,m,29
E13603,region_26,Bachelor's,m,28
E65999,region_2,Bachelor's,m,37
E34807,region_2,Master's & above,m,38
E58739,region_22,Bachelor's,m,40
E17724,region_2,Master's & above,f,31
E59803,region_13,Bachelor's,f,32
E7509,region_2,,m,41
E56977,region_27,Bachelor's,f,27
E31077,region_13,Master's & above,m,39
E12153,region_2,,m,31
E22796,region_15,Bachelor's,m,30
E30042,region_15,Bachelor's,m,36
E4359,region_20,Bachelor's,m,41
E49738,region_2,,f,33
E48004,region_22,Bachelor's,f,29
E37745,region_11,Master's & above,m,41
E57602,region_22,Bachelor's,m,44
E25864,region_20,Bachelor's,m,36
E9801,region_14,Bachelor's,m,35
E55778,region_2,Master's & above,f,38
E72813,region_7,Bachelor's,m,40
E61314,region_2,Below Secondary,m,22
E21474,region_20,Bachelor's,m,30
E60286,region_7,Bachelor's,m,31
E20949,region_28,Bachelor's,f,28
E33382,region_22,Bachelor's,m,36
E10776,region_22,Master's & above,m,41
E45028,region_22,,m,26
E11368,region_13,Bachelor's,m,29
E36617,region_30,,m,24
E31545,region_23,Master's & above,m,44
E53889,region_22,Master's & above,m,33
E61007,region_15,Bachelor's,m,40
E56533,region_28,Bachelor's,m,28
E21737,region_15,Bachelor's,m,32
E59454,region_2,Bachelor's,m,50
E34142,region_21,Bachelor's,m,27
E10125,region_29,Bachelor's,f,30
E11500,region_7,Bachelor's,m,28
E56266,region_7,Master's & above,f,33
E43301,region_11,Bachelor's,m,36
E49970,region_22,Bachelor's,m,41
E74225,region_29,Master's & above,m,32
E72806,region_20,,m,24
E9900,region_27,Bachelor's,m,30
E67990,region_22,Bachelor's,m,26
E29009,region_14,Bachelor's,m,28
E25596,region_33,Master's & above,m,36
E32380,region_5,Master's & above,m,34
E39732,region_2,Bachelor's,m,35
E12890,region_2,Bachelor's,m,23
E30081,region_7,Bachelor's,m,27
E9538,region_15,Master's & above,m,40
E22339,region_4,Master's & above,m,41
E56564,region_13,Bachelor's,f,30
E75794,region_7,Master's & above,m,32
E17515,region_27,Bachelor's,m,56
E38776,region_2,Bachelor's,m,32
E58923,region_6,Master's & above,f,49
E12466,region_14,Bachelor's,m,29
E24227,region_7,Bachelor's,f,29
E39656,region_23,Bachelor's,m,33
E41035,region_7,Bachelor's,m,35
E58520,region_32,Bachelor's,m,34
E30424,region_25,Bachelor's,m,31
E65013,region_2,Bachelor's,f,32
E33515,region_2,Bachelor's,f,38
E3795,region_29,Bachelor's,m,30
E22036,region_22,Bachelor's,f,32
E1975,region_2,Bachelor's,m,27
E20737,region_2,Bachelor's,f,36
E29296,region_4,Bachelor's,m,28
E31100,region_21,Bachelor's,m,29
E63513,region_13,Bachelor's,m,48
E62400,region_13,Bachelor's,m,27
E69776,region_17,Master's & above,m,37
E64575,region_15,Bachelor's,m,32
E17616,region_2,Bachelor's,f,52
E16172,region_25,Bachelor's,m,36
E48134,region_2,Master's & above,m,33
E60306,region_2,Bachelor's,m,45
E61902,region_30,Bachelor's,m,35
E15086,region_13,Bachelor's,f,35
E73937,region_26,Bachelor's,m,30
E20646,region_16,Master's & above,f,33
E22293,region_15,Bachelor's,m,31
E66248,region_7,Bachelor's,m,57
E53733,region_22,Bachelor's,m,27
E4947,region_2,Master's & above,f,36
E18926,region_4,Bachelor's,m,32
E49212,region_2,Bachelor's,m,27
E58213,region_15,Bachelor's,m,28
E72013,region_31,Master's & above,m,40
E30095,region_11,Bachelor's,m,40
E14405,region_7,Bachelor's,m,27
E77143,region_22,Bachelor's,m,25
E51380,region_7,Master's & above,m,35
E70514,region_8,Bachelor's,m,36
E25916,region_21,Bachelor's,m,30
E31534,region_2,,m,29
E35631,region_24,Bachelor's,f,32
E68003,region_13,Master's & above,m,49
E12443,region_25,Master's & above,m,35
E36576,region_30,Bachelor's,m,25
E30723,region_16,Bachelor's,f,39
E34963,region_28,Bachelor's,m,38
E22885,region_34,Bachelor's,m,30
E21289,region_14,Master's & above,m,49
E43746,region_27,Bachelor's,f,30
E47098,region_22,Bachelor's,m,28
E15900,region_2,Bachelor's,m,51
E17049,region_2,Bachelor's,m,59
E16811,region_16,Bachelor's,m,34
E38675,region_11,Bachelor's,f,29
E26845,region_6,Bachelor's,m,27
E34780,region_25,Bachelor's,m,31
E54667,region_14,Bachelor's,f,31
E6263,region_31,Bachelor's,f,28
E2812,region_31,Bachelor's,m,33
E29170,region_2,Bachelor's,m,26
E62540,region_22,Bachelor's,m,32
E43509,region_6,Bachelor's,m,29
E76727,region_2,Bachelor's,m,29
E19504,region_28,Master's & above,f,30
E77625,region_7,Bachelor's,m,32
E54190,region_2,,F,32
E59046,region_5,Bachelor's,m,30
E18549,region_4,Master's & above,m,42
E7059,region_25,Bachelor's,m,28
E26040,region_19,Bachelor's,m,36
E34712,region_20,Master's & above,m,44
E45664,region_26,Bachelor's,m,29
E9472,region_11,Bachelor's,m,25
E21395,region_22,Master's & above,m,26
E61413,region_23,Master's & above,f,38
E49868,region_5,Bachelor's,m,45
E13977,region_15,Bachelor's,m,27
E29756,region_13,Master's & above,m,31
E26408,region_2,Bachelor's,m,30
E70547,region_22,Bachelor's,m,22
E76587,region_5,Master's & above,m,35
E78167,region_22,Master's & above,m,40
E29343,region_15,Master's & above,m,34
E60382,region_17,Bachelor's,f,27
E24598,region_2,,m,46
E20717,region_14,Master's & above,m,33
E23079,region_23,Master's & above,m,34
E56014,region_2,Master's & above,m,58
E77039,region_30,Bachelor's,m,32
E28126,region_29,Bachelor's,f,32
E20140,region_7,Master's & above,m,34
E55753,region_32,Master's & above,m,30
E62442,region_7,Bachelor's,f,25
E43702,region_32,Bachelor's,f,33
E42031,region_34,Master's & above,m,33
E18337,region_2,Bachelor's,m,30
E61686,region_31,Bachelor's,f,31
E68265,region_15,Master's & above,m,29
E12126,region_19,Bachelor's,m,35
E61308,region_31,Bachelor's,f,35
E45525,region_31,Bachelor's,m,35
E44376,region_22,Master's & above,m,44
E6855,region_26,Master's & above,m,44
E70198,region_27,Bachelor's,m,36
E17112,region_25,,m,35
E9649,region_13,Bachelor's,m,39
E74718,region_7,Bachelor's,m,30
E12751,region_22,Bachelor's,m,30
E9665,region_15,Bachelor's,m,38
E37849,region_7,Master's & above,m,45
E5616,region_26,Bachelor's,m,26
E72702,region_9,Master's & above,m,29
E54659,region_25,Bachelor's,m,30
E24963,region_26,,m,25
E31258,region_7,Bachelor's,m,45
E64268,region_14,Bachelor's,f,29
E56700,region_7,Bachelor's,f,39
E1208,region_22,Master's & above,m,30
E22974,region_22,Bachelor's,m,26
E20948,region_7,Bachelor's,m,36
E22559,region_28,Master's & above,m,41
E36067,region_7,Master's & above,f,34
E26302,region_22,Bachelor's,m,29
E14286,region_13,Bachelor's,m,30
E64383,region_11,Bachelor's,m,26
E41055,region_31,Master's & above,m,46
E33612,region_4,Master's & above,m,44
E46362,region_30,Bachelor's,f,35
E1333,region_4,Bachelor's,m,27
E26556,region_22,Master's & above,f,33
E66089,region_4,Master's & above,f,39
E40054,region_30,Bachelor's,m,30
E22470,region_12,Bachelor's,m,27
E51793,region_11,Bachelor's,m,48
E45532,region_5,Bachelor's,m,46
E26954,region_26,Bachelor's,f,38
E10870,region_26,Bachelor's,m,30
E38006,region_31,Bachelor's,f,34
E30508,region_2,Bachelor's,f,46
E22140,region_26,Bachelor's,f,32
E27315,region_9,Bachelor's,m,27
E5795,region_1,Master's & above,m,43
E69930,region_9,Bachelor's,m,28
E39136,region_17,Bachelor's,m,31
E74122,region_7,Below Secondary,f,24
E40566,region_2,Master's & above,m,38
E71115,region_16,Bachelor's,m,26
E35967,region_31,Master's & above,m,33
E15031,region_22,Bachelor's,m,28
E13591,region_13,Bachelor's,f,53
E31198,region_2,Bachelor's,m,29
E8653,region_10,Master's & above,f,36
E76187,region_7,Master's & above,f,32
E2122,region_22,Master's & above,f,42
E41597,region_4,Bachelor's,m,31
E43944,region_7,Bachelor's,m,29
E9106,region_22,Bachelor's,m,31
E57779,region_15,Master's & above,m,41
E72235,region_5,Master's & above,f,36
E51686,region_22,Bachelor's,m,29
E76851,region_22,Master's & above,m,44
E28861,region_2,Master's & above,f,51
E62963,region_20,Bachelor's,m,29
E67474,region_23,Master's & above,m,32
E52098,region_2,Bachelor's,m,32
E68300,region_31,Bachelor's,m,34
E58078,region_22,Master's & above,f,46
E56677,region_2,Bachelor's,f,32
E68610,region_12,Bachelor's,f,30
E43073,region_2,Master's & above,f,43
E46024,region_15,Bachelor's,m,32
E51664,region_13,Bachelor's,f,28
E64238,region_31,Bachelor's,m,31
E31470,region_16,Master's & above,f,34
E45276,region_7,Master's & above,f,36
E29396,region_12,Bachelor's,m,23
E15885,region_4,Bachelor's,m,27
E13004,region_2,Master's & above,m,50
E30362,region_13,Bachelor's,m,28
E73498,region_29,Bachelor's,m,31
E22905,region_2,Bachelor's,f,30
E7223,region_22,Master's & above,f,33
E55436,region_2,Master's & above,m,36
E30392,region_19,Bachelor's,m,39
E71079,region_30,,m,28
E72745,region_26,Bachelor's,m,30
E70240,region_26,Bachelor's,f,28
E53953,region_22,Bachelor's,f,27
E11231,region_4,Master's & above,m,37
E42228,region_22,Bachelor's,m,34
E18661,region_25,,m,25
E37386,region_2,Bachelor's,f,48
E39821,region_26,Bachelor's,f,28
E31497,region_28,Bachelor's,m,30
E26532,region_7,Bachelor's,m,28
E47865,region_2,,f,20
E70826,region_22,Bachelor's,m,31
E5761,region_6,Bachelor's,f,26
E41371,region_2,Bachelor's,f,36
E29706,region_12,Bachelor's,m,35
E71127,region_13,Bachelor's,m,29
E65958,region_6,Bachelor's,m,33
E5601,region_2,Bachelor's,m,50
E8456,region_2,Bachelor's,f,48
E28472,region_22,Bachelor's,m,24
E71195,region_22,Bachelor's,m,27
E71069,region_21,Master's & above,m,35
E71357,region_24,Bachelor's,f,27
E27060,region_22,,m,29
E71021,region_2,Bachelor's,m,33
E55721,region_23,Bachelor's,m,35
E39677,region_25,Bachelor's,m,27
E71318,region_19,Bachelor's,m,34
E33890,region_22,,m,30
E56480,region_2,Bachelor's,m,31
E27333,region_2,Bachelor's,f,47
E60646,region_7,Bachelor's,m,30
E55586,region_3,Bachelor's,m,29
E1330,region_34,Bachelor's,m,34
E43738,region_2,,f,20
E41545,region_11,Bachelor's,f,25
E27648,region_20,Bachelor's,m,30
E27121,region_2,,m,45
E36766,region_23,Bachelor's,m,26
E37893,region_2,Master's & above,m,54
E65009,region_27,Master's & above,m,43
E51894,region_34,Bachelor's,m,28
E11907,region_25,,m,25
E37274,region_23,Bachelor's,m,29
E68313,region_2,Master's & above,m,37
E39023,region_2,Master's & above,m,49
E12165,region_1,Bachelor's,m,36
E15531,region_13,Bachelor's,f,35
E51151,region_27,Master's & above,m,46
E42914,region_28,Bachelor's,f,28
E63193,region_20,Master's & above,f,36
E53260,region_2,Bachelor's,M,27
E40430,region_2,Bachelor's,m,54
E15511,region_20,Bachelor's,m,26
E51273,region_23,Master's & above,m,42
E70889,region_15,Bachelor's,m,31
E14227,region_7,Bachelor's,m,54
E26225,region_25,Bachelor's,m,28
E34285,region_31,Bachelor's,f,28
E9596,region_4,Bachelor's,m,51
E17103,region_28,Bachelor's,m,34
E25386,region_2,Master's & above,m,42
E22288,region_2,Master's & above,m,43
E19190,region_15,Bachelor's,m,37
E31133,region_13,Bachelor's,m,30
E11046,region_21,Master's & above,m,39
E49745,region_2,Bachelor's,m,32
E19524,region_2,Below Secondary,f,26
E39003,region_22,Bachelor's,m,34
E60175,region_22,Bachelor's,m,28
E68872,region_2,Master's & above,f,44
E4,region_2,Bachelor's,m,25
E53545,region_14,Master's & above,m,36
E10486,region_27,Bachelor's,m,29
E15339,region_2,Bachelor's,m,38
E28930,region_2,Bachelor's,m,33
E61323,region_5,Bachelor's,m,25
E7275,region_7,Master's & above,f,40
E62404,region_13,Bachelor's,m,26
E48646,region_31,Master's & above,m,50
E29596,region_2,Bachelor's,f,41
E48588,region_13,Bachelor's,m,39
E8227,region_25,Bachelor's,m,36
E44769,region_7,Bachelor's,f,41
E15602,region_2,Master's & above,m,37
E406,region_2,Master's & above,m,58
E66254,region_2,Bachelor's,m,40
E73428,region_2,Master's & above,m,52
E33844,region_10,Master's & above,m,48
E68688,region_13,Master's & above,f,32
E54323,region_3,Bachelor's,m,29
E58105,region_14,Bachelor's,m,27
E37480,region_2,Bachelor's,m,45
E23867,region_7,Bachelor's,m,34
E1649,region_11,Bachelor's,f,28
E14445,region_2,Bachelor's,m,37
E30891,region_26,Bachelor's,m,33
E56177,region_12,Master's & above,f,40
E52818,region_2,Master's & above,f,51
E52700,region_13,Master's & above,f,44
E39527,region_11,Bachelor's,m,28
E69464,region_31,Bachelor's,m,26
E668,region_2,Master's & above,f,37
E27489,region_22,Bachelor's,f,27
E32306,region_27,Bachelor's,m,26
E38423,region_16,Bachelor's,f,33
E39700,region_13,Bachelor's,m,33
E20984,region_7,Master's & above,m,31
E30699,region_2,,m,38
E46799,region_22,Bachelor's,m,27
E47861,region_2,Bachelor's,f,28
E38842,region_2,Master's & above,m,38
E78248,region_27,Bachelor's,m,27
E34103,region_16,Bachelor's,m,27
E30484,region_2,Bachelor's,f,46
E62075,region_4,Bachelor's,m,43
E47917,region_22,Master's & above,f,37
E68009,region_2,Bachelor's,f,33
E44053,region_2,Bachelor's,f,35
E56321,region_26,Bachelor's,m,32
E16915,region_14,Bachelor's,f,40
E40261,region_16,Below Secondary,m,22
E63668,region_18,Bachelor's,m,30
E9097,region_7,Master's & above,f,33
E57180,region_10,Master's & above,f,35
E57402,region_15,Master's & above,m,40
E10955,region_31,Bachelor's,f,29
E54585,region_2,Bachelor's,f,33
E59181,region_4,Bachelor's,m,34
E15435,region_8,Bachelor's,m,30
E45448,region_31,Bachelor's,m,23
E69191,region_27,Below Secondary,m,23
E65787,region_26,Bachelor's,m,33
E16735,region_22,Bachelor's,f,26
E4482,region_26,Bachelor's,m,26
E36488,region_4,Bachelor's,m,30
E69225,region_10,Master's & above,m,31
E24230,region_5,Bachelor's,f,32
E17590,region_22,Master's & above,m,37
E31347,region_13,Bachelor's,m,29
E2682,region_5,Bachelor's,m,33
E10280,region_24,Bachelor's,m,34
E24229,region_16,Bachelor's,m,31
E49315,region_31,Bachelor's,m,24
E43555,region_30,Bachelor's,m,33
E38153,region_15,Master's & above,m,49
E37769,region_4,Master's & above,m,37
E64367,region_26,Bachelor's,m,27
E64378,region_2,Bachelor's,f,32
E42317,region_12,Bachelor's,f,30
E71418,region_7,Master's & above,m,36
E6102,region_1,Bachelor's,m,32
E43845,region_10,Master's & above,m,31
E29199,region_22,Bachelor's,m,33
E22936,region_16,Bachelor's,m,28
E3488,region_25,Bachelor's,m,27
E46195,region_22,Bachelor's,f,33
E15135,region_22,Master's & above,f,34
E64174,region_19,Bachelor's,m,29
E8626,region_30,Bachelor's,m,28
E21535,region_11,,m,33
E77115,region_7,Bachelor's,m,45
E5152,region_2,Master's & above,m,35
E10060,region_15,,m,37
E53516,region_2,Bachelor's,m,42
E40200,region_20,Bachelor's,m,28
E72835,region_2,Master's & above,f,60
E24913,region_15,Bachelor's,f,26
E10855,region_23,,m,33
E24891,region_7,Master's & above,f,41
E63427,region_23,Master's & above,m,41
E60548,region_2,Bachelor's,m,59
E54383,region_2,Bachelor's,f,53
E53819,region_28,Bachelor's,f,33
E66393,region_2,,m,29
E67019,region_2,Bachelor's,f,32
E25803,region_16,Bachelor's,m,29
E53369,region_16,Bachelor's,m,26
E2498,region_22,Bachelor's,m,32
E5398,region_26,Bachelor's,m,35
E64682,region_19,Bachelor's,f,29
E77746,region_11,Bachelor's,m,39
E18688,region_34,Bachelor's,m,26
E73437,region_27,,m,35
E45611,region_32,Bachelor's,m,32
E55822,region_22,Bachelor's,m,29
E32397,region_2,Bachelor's,m,28
E779,region_10,Master's & above,m,40
E32117,region_22,Master's & above,m,38
E50683,region_29,Bachelor's,m,29
E61369,region_15,Bachelor's,f,27
E35805,region_12,Bachelor's,m,32
E73668,region_25,Bachelor's,m,30
E77744,region_24,Bachelor's,m,32
E32281,region_24,Bachelor's,m,37
E75531,region_2,Master's & above,m,38
E18682,region_28,Master's & above,m,34
E68890,region_13,Bachelor's,m,46
E932,region_17,Bachelor's,f,38
E68194,region_29,Bachelor's,m,36
E2358,region_2,Bachelor's,m,38
E67358,region_2,Master's & above,m,39
E62340,region_4,Bachelor's,m,30
E55438,region_2,Bachelor's,m,29
E24542,region_27,Bachelor's,f,34
E60069,region_2,Bachelor's,m,28
E58532,region_13,Master's & above,m,30
E58134,region_1,Master's & above,m,40
E780,region_11,Master's & above,m,33
E68698,region_2,Bachelor's,f,40
E46836,region_2,Master's & above,f,34
E20263,region_22,Bachelor's,f,39
E27319,region_2,Below Secondary,m,24
E75320,region_22,Bachelor's,f,28
E17088,region_16,Bachelor's,m,29
E62251,region_11,Bachelor's,f,34
E34575,region_28,Bachelor's,f,32
E74184,region_11,Bachelor's,f,34
E75710,region_22,Master's & above,m,36
E6630,region_5,Bachelor's,m,30
E37016,region_16,Master's & above,m,39
E9163,region_20,Master's & above,m,39
E38971,region_22,Bachelor's,f,27
E7949,region_25,Bachelor's,f,27
E74107,region_22,Bachelor's,m,36
E31070,region_23,Bachelor's,m,36
E66996,region_2,,f,32
E61994,region_19,Bachelor's,m,27
E50705,region_19,Bachelor's,m,40
E2126,region_2,Master's & above,m,34
E56754,region_22,Bachelor's,f,30
E67011,region_9,Master's & above,m,29
E3456,region_2,Master's & above,f,38
E62660,region_22,Bachelor's,m,28
E8171,region_22,Bachelor's,m,32
E5974,region_2,Bachelor's,m,28
E17395,region_6,Bachelor's,f,28
E3392,region_17,Bachelor's,f,32
E48589,region_8,Bachelor's,m,30
E64441,region_31,Master's & above,male,33
E77154,region_11,Bachelor's,m,42
E6815,region_29,Bachelor's,m,28
E72414,region_15,Bachelor's,m,28
E62242,region_27,Master's & above,m,45
E12384,region_2,Bachelor's,f,35
E39784,region_2,Bachelor's,m,51
E5455,region_13,Master's & above,m,35
E31598,region_1,Master's & above,f,37
E61073,region_7,Master's & above,f,38
E1336,region_2,Bachelor's,f,51
E71615,region_2,Bachelor's,f,55
E40585,region_13,Bachelor's,f,37
E55810,region_22,Bachelor's,m,36
E29746,region_16,Master's & above,f,55
E59647,region_25,Master's & above,m,36
E61005,region_20,Master's & above,m,38
E37286,region_26,Bachelor's,m,27
E67845,region_7,Master's & above,m,52
E37742,region_2,Bachelor's,m,36
E55615,region_13,Master's & above,m,32
E9712,region_15,Master's & above,f,33
E41091,region_15,Bachelor's,m,26
E33110,region_1,Master's & above,f,32
E48607,region_6,Bachelor's,f,32
E52544,region_2,Bachelor's,m,35
E74898,region_31,Bachelor's,m,27
E74589,region_13,Bachelor's,m,40
E29142,region_31,,m,27
E58644,region_15,Bachelor's,m,29
E39043,region_2,,m,41
E6944,region_6,Bachelor's,f,26
E44983,region_2,Master's & above,m,39
E3528,region_7,Bachelor's,m,31
E65475,region_11,Bachelor's,f,32
E51976,region_22,Bachelor's,f,29
E64983,region_16,Bachelor's,m,41
E59387,region_32,Bachelor's,f,27
E27340,region_23,Bachelor's,m,31
E7178,region_22,Bachelor's,m,43
E17539,region_34,Bachelor's,m,29
E37221,region_2,Master's & above,m,32
E60855,region_22,,m,28
E37254,region_15,Bachelor's,m,49
E51853,region_15,Bachelor's,m,29
E31599,region_23,,m,24
E4072,region_2,,m,40
E35722,region_2,Bachelor's,m,29
E41467,region_4,Bachelor's,f,34
E38597,region_29,Bachelor's,m,30
E74136,region_2,Master's & above,m,50
E37013,region_13,Master's & above,m,40
E27388,region_31,Bachelor's,f,29
E60510,region_2,Bachelor's,m,30
E50328,region_7,Master's & above,m,33
E57863,region_12,Bachelor's,m,28
E61371,region_2,Master's & above,m,38
E39083,region_15,Bachelor's,f,33
