,energy_demand,Datetime
38319,38.9,2020-02-13 03:00:00 
38320,13.0,2020-02-13 03:15:00 
38321,20.5,2020-02-13 03:30:00 
38322,31.5,2020-02-13 03:45:00 
38323,43.0,2020-02-13 04:00:00 
38324,11.1,2020-02-13 04:15:00 
38325,22.3,2020-02-13 04:30:00 
38326,32.1,2020-02-13 04:45:00 
38327,45.0,2020-02-13 05:00:00 
38328,13.5,2020-02-13 05:15:00 
38329,25.9,2020-02-13 05:30:00 
38330,36.5,2020-02-13 05:45:00 
38331,45.0,2020-02-13 06:00:00 
38332,12.3,2020-02-13 06:15:00 
38333,20.2,2020-02-13 06:30:00 
38334,32.1,2020-02-13 06:45:00 
38335,39.5,2020-02-13 07:00:00 
38336,9.8,2020-02-13 07:15:00 
38337,17.1,2020-02-13 07:30:00 
38338,25.8,2020-02-13 07:45:00 
38339,34.5,2020-02-13 08:00:00 
38340,6.2,2020-02-13 08:15:00 
38341,15.5,2020-02-13 08:30:00 
38342,22.9,2020-02-13 08:45:00 
38343,30.2,2020-02-13 09:00:00 
38344,7.1,2020-02-13 09:15:00 
38345,14.2,2020-02-13 09:30:00 
38346,21.0,2020-02-13 09:45:00 
38347,28.2,2020-02-13 10:00:00 
38348,6.4,2020-02-13 10:15:00 
38349,13.2,2020-02-13 10:30:00 
38350,19.5,2020-02-13 10:45:00 
38351,25.7,2020-02-13 11:00:00 
38352,6.5,2020-02-13 11:15:00 
38353,11.8,2020-02-13 11:30:00 
38354,19.5,2020-02-13 11:45:00 
38355,24.3,2020-02-13 12:00:00 
38356,6.2,2020-02-13 12:15:00 
38357,12.8,2020-02-13 12:30:00 
38358,17.7,2020-02-13 12:45:00 
38359,23.6,2020-02-13 13:00:00 
38360,6.1,2020-02-13 13:15:00 
38361,12.7,2020-02-13 13:30:00 
38362,17.0,2020-02-13 13:45:00 
38363,23.0,2020-02-13 14:00:00 
38364,6.7,2020-02-13 14:15:00 
38365,11.3,2020-02-13 14:30:00 
38366,17.7,2020-02-13 14:45:00 
38367,23.3,2020-02-13 15:00:00 
38368,5.0,2020-02-13 15:15:00 
38369,11.5,2020-02-13 15:30:00 
38370,15.7,2020-02-13 15:45:00 
38371,21.8,2020-02-13 16:00:00 
38372,5.3,2020-02-13 16:15:00 
38373,11.7,2020-02-13 16:30:00 
38374,16.4,2020-02-13 16:45:00 
38375,22.5,2020-02-13 17:00:00 
38376,5.1,2020-02-13 17:15:00 
38377,10.6,2020-02-13 17:30:00 
38378,16.4,2020-02-13 17:45:00 
38379,21.8,2020-02-13 18:00:00 
38380,5.2,2020-02-13 18:15:00 
38381,10.2,2020-02-13 18:30:00 
38382,16.4,2020-02-13 18:45:00 
38383,21.4,2020-02-13 19:00:00 
38384,5.2,2020-02-13 19:15:00 
38385,12.0,2020-02-13 19:30:00 
38386,19.7,2020-02-13 19:45:00 
38387,26.1,2020-02-13 20:00:00 
38388,6.7,2020-02-13 20:15:00 
38389,12.9,2020-02-13 20:30:00 
38390,20.6,2020-02-13 20:45:00 
38391,27.1,2020-02-13 21:00:00 
38392,6.1,2020-02-13 21:15:00 
38393,13.1,2020-02-13 21:30:00 
38394,19.7,2020-02-13 21:45:00 
38395,26.4,2020-02-13 22:00:00 
38396,8.3,2020-02-13 22:15:00 
38397,15.8,2020-02-13 22:30:00 
38398,25.0,2020-02-13 22:45:00 
38399,32.2,2020-02-13 23:00:00 
38400,11.3,2020-02-13 23:15:00 
38401,17.8,2020-02-13 23:30:00 
38402,30.0,2020-02-13 23:45:00 
38403,41.6,2020-02-14 00:00:00 
38404,6.1,2020-02-14 00:15:00 
38405,17.9,2020-02-14 00:30:00 
38406,30.5,2020-02-14 00:45:00 
38407,35.6,2020-02-14 01:00:00 
38408,10.8,2020-02-14 01:15:00 
38409,23.9,2020-02-14 01:30:00 
38410,31.3,2020-02-14 01:45:00 
38411,41.1,2020-02-14 02:00:00 
38412,12.9,2020-02-14 02:15:00 
38413,25.2,2020-02-14 02:30:00 
38414,35.9,2020-02-14 02:45:00 
38415,43.9,2020-02-14 03:00:00 
38416,12.4,2020-02-14 03:15:00 
38417,24.3,2020-02-14 03:30:00 
38418,36.1,2020-02-14 03:45:00 
38419,42.8,2020-02-14 04:00:00 
38420,11.6,2020-02-14 04:15:00 
38421,20.8,2020-02-14 04:30:00 
38422,31.6,2020-02-14 04:45:00 
38423,38.3,2020-02-14 05:00:00 
38424,9.8,2020-02-14 05:15:00 
38425,15.4,2020-02-14 05:30:00 
38426,25.3,2020-02-14 05:45:00 
38427,32.0,2020-02-14 06:00:00 
38428,8.2,2020-02-14 06:15:00 
38429,15.5,2020-02-14 06:30:00 
38430,23.7,2020-02-14 06:45:00 
38431,31.4,2020-02-14 07:00:00 
38432,6.0,2020-02-14 07:15:00 
38433,15.0,2020-02-14 07:30:00 
38434,20.5,2020-02-14 07:45:00 
38435,27.8,2020-02-14 08:00:00 
38436,8.0,2020-02-14 08:15:00 
38437,14.8,2020-02-14 08:30:00 
38438,22.2,2020-02-14 08:45:00 
38439,28.3,2020-02-14 09:00:00 
38440,7.1,2020-02-14 09:15:00 
38441,13.3,2020-02-14 09:30:00 
38442,21.4,2020-02-14 09:45:00 
38443,27.2,2020-02-14 10:00:00 
38444,6.9,2020-02-14 10:15:00 
38445,14.1,2020-02-14 10:30:00 
38446,20.2,2020-02-14 10:45:00 
38447,26.4,2020-02-14 11:00:00 
38448,7.6,2020-02-14 11:15:00 
38449,13.2,2020-02-14 11:30:00 
38450,19.8,2020-02-14 11:45:00 
38451,26.9,2020-02-14 12:00:00 
38452,5.9,2020-02-14 12:15:00 
38453,12.2,2020-02-14 12:30:00 
38454,19.4,2020-02-14 12:45:00 
38455,25.1,2020-02-14 13:00:00 
38456,6.2,2020-02-14 13:15:00 
38457,11.4,2020-02-14 13:30:00 
38458,14.8,2020-02-14 13:45:00 
38459,17.8,2020-02-14 14:00:00 
38460,4.5,2020-02-14 14:15:00 
38461,7.9,2020-02-14 14:30:00 
38462,12.4,2020-02-14 14:45:00 
38463,15.8,2020-02-14 15:00:00 
38464,3.2,2020-02-14 15:15:00 
38465,7.6,2020-02-14 15:30:00 
38466,11.1,2020-02-14 15:45:00 
38467,13.8,2020-02-14 16:00:00 
38468,2.3,2020-02-14 16:15:00 
38469,5.7,2020-02-14 16:30:00 
38470,8.0,2020-02-14 16:45:00 
38471,10.5,2020-02-14 17:00:00 
38472,3.3,2020-02-14 17:15:00 
38473,5.8,2020-02-14 17:30:00 
38474,8.4,2020-02-14 17:45:00 
38475,11.3,2020-02-14 18:00:00 
38476,2.4,2020-02-14 18:15:00 
38477,5.1,2020-02-14 18:30:00 
38478,8.1,2020-02-14 18:45:00 
38479,10.4,2020-02-14 19:00:00 
38480,2.9,2020-02-14 19:15:00 
38481,5.6,2020-02-14 19:30:00 
38482,8.0,2020-02-14 19:45:00 
38483,11.1,2020-02-14 20:00:00 
38484,2.7,2020-02-14 20:15:00 
38485,5.3,2020-02-14 20:30:00 
38486,8.1,2020-02-14 20:45:00 
38487,10.6,2020-02-14 21:00:00 
38488,2.4,2020-02-14 21:15:00 
38489,5.7,2020-02-14 21:30:00 
38490,8.0,2020-02-14 21:45:00 
38491,10.7,2020-02-14 22:00:00 
38492,3.0,2020-02-14 22:15:00 
38493,5.5,2020-02-14 22:30:00 
38494,7.8,2020-02-14 22:45:00 
38495,11.1,2020-02-14 23:00:00 
38496,2.3,2020-02-14 23:15:00 
38497,4.7,2020-02-14 23:30:00 
38498,8.0,2020-02-14 23:45:00 
38499,10.3,2020-02-15 00:00:00 
38500,2.5,2020-02-15 00:15:00 
38501,5.6,2020-02-15 00:30:00 
38502,8.0,2020-02-15 00:45:00 
38503,10.4,2020-02-15 01:00:00 
38504,3.3,2020-02-15 01:15:00 
38505,5.6,2020-02-15 01:30:00 
38506,8.1,2020-02-15 01:45:00 
38507,11.1,2020-02-15 02:00:00 
38508,2.3,2020-02-15 02:15:00 
38509,4.9,2020-02-15 02:30:00 
38510,8.1,2020-02-15 02:45:00 
38511,10.5,2020-02-15 03:00:00 
38512,2.7,2020-02-15 03:15:00 
38513,5.5,2020-02-15 03:30:00 
38514,7.8,2020-02-15 03:45:00 
38515,10.7,2020-02-15 04:00:00 
38516,2.9,2020-02-15 04:15:00 
38517,5.2,2020-02-15 04:30:00 
38518,8.1,2020-02-15 04:45:00 
38519,10.7,2020-02-15 05:00:00 
38520,2.5,2020-02-15 05:15:00 
38521,5.4,2020-02-15 05:30:00 
38522,8.2,2020-02-15 05:45:00 
38523,10.4,2020-02-15 06:00:00 
38524,3.1,2020-02-15 06:15:00 
38525,5.6,2020-02-15 06:30:00 
38526,8.1,2020-02-15 06:45:00 
38527,11.0,2020-02-15 07:00:00 
38528,2.7,2020-02-15 07:15:00 
38529,4.9,2020-02-15 07:30:00 
38530,8.1,2020-02-15 07:45:00 
38531,10.6,2020-02-15 08:00:00 
38532,2.4,2020-02-15 08:15:00 
38533,5.5,2020-02-15 08:30:00 
38534,7.9,2020-02-15 08:45:00 
38535,10.5,2020-02-15 09:00:00 
38536,3.0,2020-02-15 09:15:00 
38537,5.5,2020-02-15 09:30:00 
38538,8.1,2020-02-15 09:45:00 
38539,10.8,2020-02-15 10:00:00 
38540,2.5,2020-02-15 10:15:00 
38541,5.2,2020-02-15 10:30:00 
38542,8.0,2020-02-15 10:45:00 
38543,10.3,2020-02-15 11:00:00 
38544,3.0,2020-02-15 11:15:00 
38545,5.5,2020-02-15 11:30:00 
38546,7.9,2020-02-15 11:45:00 
38547,10.7,2020-02-15 12:00:00 
38548,2.6,2020-02-15 12:15:00 
38549,4.8,2020-02-15 12:30:00 
38550,7.8,2020-02-15 12:45:00 
38551,10.3,2020-02-15 13:00:00 
38552,2.4,2020-02-15 13:15:00 
38553,5.3,2020-02-15 13:30:00 
38554,7.7,2020-02-15 13:45:00 
38555,10.0,2020-02-15 14:00:00 
38556,3.0,2020-02-15 14:15:00 
38557,5.3,2020-02-15 14:30:00 
38558,7.8,2020-02-15 14:45:00 
38559,10.7,2020-02-15 15:00:00 
38560,2.4,2020-02-15 15:15:00 
38561,4.9,2020-02-15 15:30:00 
38562,7.8,2020-02-15 15:45:00 
38563,9.9,2020-02-15 16:00:00 
38564,2.6,2020-02-15 16:15:00 
38565,5.4,2020-02-15 16:30:00 
38566,7.7,2020-02-15 16:45:00 
38567,10.2,2020-02-15 17:00:00 
38568,2.7,2020-02-15 17:15:00 
38569,4.9,2020-02-15 17:30:00 
38570,7.7,2020-02-15 17:45:00 
38571,10.5,2020-02-15 18:00:00 
38572,2.1,2020-02-15 18:15:00 
38573,4.9,2020-02-15 18:30:00 
38574,7.3,2020-02-15 18:45:00 
38575,9.4,2020-02-15 19:00:00 
38576,2.8,2020-02-15 19:15:00 
38577,5.1,2020-02-15 19:30:00 
38578,7.3,2020-02-15 19:45:00 
38579,10.6,2020-02-15 20:00:00 
38580,2.1,2020-02-15 20:15:00 
38581,4.3,2020-02-15 20:30:00 
38582,7.3,2020-02-15 20:45:00 
38583,9.6,2020-02-15 21:00:00 
38584,2.3,2020-02-15 21:15:00 
38585,5.0,2020-02-15 21:30:00 
38586,7.4,2020-02-15 21:45:00 
38587,9.9,2020-02-15 22:00:00 
38588,2.6,2020-02-15 22:15:00 
38589,5.1,2020-02-15 22:30:00 
38590,7.7,2020-02-15 22:45:00 
38591,10.4,2020-02-15 23:00:00 
38592,2.3,2020-02-15 23:15:00 
38593,4.9,2020-02-15 23:30:00 
38594,7.7,2020-02-15 23:45:00 
38595,10.0,2020-02-16 00:00:00 
38596,2.7,2020-02-16 00:15:00 
38597,5.3,2020-02-16 00:30:00 
38598,7.8,2020-02-16 00:45:00 
38599,10.4,2020-02-16 01:00:00 
38600,2.7,2020-02-16 01:15:00 
38601,5.2,2020-02-16 01:30:00 
38602,7.8,2020-02-16 01:45:00 
38603,10.5,2020-02-16 02:00:00 
38604,2.3,2020-02-16 02:15:00 
38605,5.0,2020-02-16 02:30:00 
38606,7.7,2020-02-16 02:45:00 
38607,10.3,2020-02-16 03:00:00 
38608,2.7,2020-02-16 03:15:00 
38609,5.4,2020-02-16 03:30:00 
38610,7.8,2020-02-16 03:45:00 
38611,10.5,2020-02-16 04:00:00 
38612,2.7,2020-02-16 04:15:00 
38613,5.2,2020-02-16 04:30:00 
38614,7.7,2020-02-16 04:45:00 
38615,10.7,2020-02-16 05:00:00 
38616,2.2,2020-02-16 05:15:00 
38617,4.9,2020-02-16 05:30:00 
38618,7.8,2020-02-16 05:45:00 
38619,10.3,2020-02-16 06:00:00 
38620,2.4,2020-02-16 06:15:00 
38621,5.6,2020-02-16 06:30:00 
38622,7.8,2020-02-16 06:45:00 
38623,10.3,2020-02-16 07:00:00 
38624,3.1,2020-02-16 07:15:00 
38625,5.4,2020-02-16 07:30:00 
38626,8.0,2020-02-16 07:45:00 
38627,11.0,2020-02-16 08:00:00 
38628,2.3,2020-02-16 08:15:00 
38629,4.6,2020-02-16 08:30:00 
38630,7.8,2020-02-16 08:45:00 
38631,10.2,2020-02-16 09:00:00 
38632,2.5,2020-02-16 09:15:00 
38633,5.7,2020-02-16 09:30:00 
38634,7.9,2020-02-16 09:45:00 
38635,10.4,2020-02-16 10:00:00 
38636,3.1,2020-02-16 10:15:00 
38637,5.4,2020-02-16 10:30:00 
38638,8.2,2020-02-16 10:45:00 
38639,11.3,2020-02-16 11:00:00 
38640,2.3,2020-02-16 11:15:00 
38641,4.9,2020-02-16 11:30:00 
38642,7.8,2020-02-16 11:45:00 
38643,9.9,2020-02-16 12:00:00 
38644,2.8,2020-02-16 12:15:00 
38645,5.5,2020-02-16 12:30:00 
38646,7.7,2020-02-16 12:45:00 
38647,10.4,2020-02-16 13:00:00 
38648,2.6,2020-02-16 13:15:00 
38649,4.7,2020-02-16 13:30:00 
38650,7.9,2020-02-16 13:45:00 
38651,10.3,2020-02-16 14:00:00 
38652,2.3,2020-02-16 14:15:00 
38653,5.1,2020-02-16 14:30:00 
38654,7.7,2020-02-16 14:45:00 
38655,9.9,2020-02-16 15:00:00 
38656,3.3,2020-02-16 15:15:00 
38657,5.5,2020-02-16 15:30:00 
38658,7.8,2020-02-16 15:45:00 
38659,10.9,2020-02-16 16:00:00 
38660,2.2,2020-02-16 16:15:00 
38661,4.7,2020-02-16 16:30:00 
38662,7.8,2020-02-16 16:45:00 
38663,10.0,2020-02-16 17:00:00 
38664,2.7,2020-02-16 17:15:00 
38665,6.2,2020-02-16 17:30:00 
38666,8.8,2020-02-16 17:45:00 
38667,12.0,2020-02-16 18:00:00 
38668,3.1,2020-02-16 18:15:00 
38669,10.1,2020-02-16 18:30:00 
38670,13.9,2020-02-16 18:45:00 
38671,16.9,2020-02-16 19:00:00 
38672,3.1,2020-02-16 19:15:00 
38673,7.4,2020-02-16 19:30:00 
38674,11.9,2020-02-16 19:45:00 
38675,18.8,2020-02-16 20:00:00 
38676,5.7,2020-02-16 20:15:00 
38677,11.0,2020-02-16 20:30:00 
38678,17.2,2020-02-16 20:45:00 
38679,22.5,2020-02-16 21:00:00 
38680,5.9,2020-02-16 21:15:00 
38681,10.6,2020-02-16 21:30:00 
38682,17.1,2020-02-16 21:45:00 
38683,23.0,2020-02-16 22:00:00 
38684,5.0,2020-02-16 22:15:00 
38685,11.3,2020-02-16 22:30:00 
38686,17.3,2020-02-16 22:45:00 
38687,23.5,2020-02-16 23:00:00 
38688,6.3,2020-02-16 23:15:00 
38689,14.0,2020-02-16 23:30:00 
38690,19.9,2020-02-16 23:45:00 
38691,27.1,2020-02-17 00:00:00 
38692,5.9,2020-02-17 00:15:00 
38693,13.8,2020-02-17 00:30:00 
38694,21.7,2020-02-17 00:45:00 
38695,27.8,2020-02-17 01:00:00 
38696,6.6,2020-02-17 01:15:00 
38697,14.9,2020-02-17 01:30:00 
38698,22.0,2020-02-17 01:45:00 
38699,30.5,2020-02-17 02:00:00 
38700,7.7,2020-02-17 02:15:00 
38701,15.0,2020-02-17 02:30:00 
38702,23.1,2020-02-17 02:45:00 
38703,31.6,2020-02-17 03:00:00 
38704,8.7,2020-02-17 03:15:00 
38705,17.8,2020-02-17 03:30:00 
38706,24.9,2020-02-17 03:45:00 
38707,35.8,2020-02-17 04:00:00 
38708,6.3,2020-02-17 04:15:00 
38709,18.6,2020-02-17 04:30:00 
38710,24.3,2020-02-17 04:45:00 
38711,35.5,2020-02-17 05:00:00 
38712,7.0,2020-02-17 05:15:00 
38713,16.6,2020-02-17 05:30:00 
38714,25.4,2020-02-17 05:45:00 
38715,33.5,2020-02-17 06:00:00 
38716,10.6,2020-02-17 06:15:00 
38717,17.6,2020-02-17 06:30:00 
38718,27.1,2020-02-17 06:45:00 
38719,36.4,2020-02-17 07:00:00 
38720,7.1,2020-02-17 07:15:00 
38721,15.0,2020-02-17 07:30:00 
38722,20.2,2020-02-17 07:45:00 
38723,27.3,2020-02-17 08:00:00 
38724,8.2,2020-02-17 08:15:00 
38725,11.1,2020-02-17 08:30:00 
38726,13.8,2020-02-17 08:45:00 
38727,19.7,2020-02-17 09:00:00 
38728,2.7,2020-02-17 09:15:00 
38729,5.7,2020-02-17 09:30:00 
38730,9.8,2020-02-17 09:45:00 
38731,12.1,2020-02-17 10:00:00 
38732,2.5,2020-02-17 10:15:00 
38733,5.7,2020-02-17 10:30:00 
38734,8.2,2020-02-17 10:45:00 
38735,10.4,2020-02-17 11:00:00 
38736,3.3,2020-02-17 11:15:00 
38737,5.6,2020-02-17 11:30:00 
38738,8.3,2020-02-17 11:45:00 
38739,11.2,2020-02-17 12:00:00 
38740,2.5,2020-02-17 12:15:00 
38741,4.9,2020-02-17 12:30:00 
38742,8.1,2020-02-17 12:45:00 
38743,10.3,2020-02-17 13:00:00 
38744,2.9,2020-02-17 13:15:00 
38745,5.5,2020-02-17 13:30:00 
38746,7.8,2020-02-17 13:45:00 
38747,10.8,2020-02-17 14:00:00 
38748,2.6,2020-02-17 14:15:00 
38749,5.1,2020-02-17 14:30:00 
38750,8.1,2020-02-17 14:45:00 
38751,10.6,2020-02-17 15:00:00 
38752,2.3,2020-02-17 15:15:00 
38753,5.3,2020-02-17 15:30:00 
38754,7.9,2020-02-17 15:45:00 
38755,10.3,2020-02-17 16:00:00 
38756,3.2,2020-02-17 16:15:00 
38757,5.5,2020-02-17 16:30:00 
38758,8.1,2020-02-17 16:45:00 
38759,11.2,2020-02-17 17:00:00 
38760,2.5,2020-02-17 17:15:00 
38761,8.8,2020-02-17 17:30:00 
38762,13.5,2020-02-17 17:45:00 
38763,18.5,2020-02-17 18:00:00 
38764,4.6,2020-02-17 18:15:00 
38765,9.2,2020-02-17 18:30:00 
38766,12.5,2020-02-17 18:45:00 
38767,17.9,2020-02-17 19:00:00 
38768,4.0,2020-02-17 19:15:00 
38769,9.6,2020-02-17 19:30:00 
38770,16.4,2020-02-17 19:45:00 
38771,22.1,2020-02-17 20:00:00 
38772,5.3,2020-02-17 20:15:00 
38773,12.1,2020-02-17 20:30:00 
38774,18.3,2020-02-17 20:45:00 
38775,23.1,2020-02-17 21:00:00 
38776,6.4,2020-02-17 21:15:00 
38777,12.3,2020-02-17 21:30:00 
38778,18.6,2020-02-17 21:45:00 
38779,24.8,2020-02-17 22:00:00 
38780,5.8,2020-02-17 22:15:00 
38781,11.1,2020-02-17 22:30:00 
38782,17.7,2020-02-17 22:45:00 
38783,23.7,2020-02-17 23:00:00 
38784,6.6,2020-02-17 23:15:00 
38785,14.3,2020-02-17 23:30:00 
38786,20.3,2020-02-17 23:45:00 
38787,27.1,2020-02-18 00:00:00 
38788,5.3,2020-02-18 00:15:00 
38789,11.5,2020-02-18 00:30:00 
38790,18.4,2020-02-18 00:45:00 
38791,24.8,2020-02-18 01:00:00 
38792,6.8,2020-02-18 01:15:00 
38793,13.4,2020-02-18 01:30:00 
38794,18.9,2020-02-18 01:45:00 
38795,24.8,2020-02-18 02:00:00 
38796,6.3,2020-02-18 02:15:00 
38797,12.1,2020-02-18 02:30:00 
38798,18.1,2020-02-18 02:45:00 
38799,24.9,2020-02-18 03:00:00 
38800,6.6,2020-02-18 03:15:00 
38801,11.0,2020-02-18 03:30:00 
38802,17.3,2020-02-18 03:45:00 
38803,22.9,2020-02-18 04:00:00 
38804,5.9,2020-02-18 04:15:00 
38805,11.8,2020-02-18 04:30:00 
38806,17.7,2020-02-18 04:45:00 
38807,23.8,2020-02-18 05:00:00 
38808,6.8,2020-02-18 05:15:00 
38809,12.7,2020-02-18 05:30:00 
38810,18.9,2020-02-18 05:45:00 
38811,25.3,2020-02-18 06:00:00 
38812,5.7,2020-02-18 06:15:00 
38813,12.1,2020-02-18 06:30:00 
38814,18.0,2020-02-18 06:45:00 
38815,23.7,2020-02-18 07:00:00 
38816,5.6,2020-02-18 07:15:00 
38817,10.9,2020-02-18 07:30:00 
38818,15.7,2020-02-18 07:45:00 
38819,20.4,2020-02-18 08:00:00 
38820,5.1,2020-02-18 08:15:00 
38821,7.9,2020-02-18 08:30:00 
38822,11.0,2020-02-18 08:45:00 
38823,13.3,2020-02-18 09:00:00 
38824,2.2,2020-02-18 09:15:00 
38825,5.5,2020-02-18 09:30:00 
38826,7.6,2020-02-18 09:45:00 
38827,10.1,2020-02-18 10:00:00 
38828,3.1,2020-02-18 10:15:00 
38829,5.4,2020-02-18 10:30:00 
38830,7.9,2020-02-18 10:45:00 
38831,10.8,2020-02-18 11:00:00 
38832,2.4,2020-02-18 11:15:00 
38833,4.9,2020-02-18 11:30:00 
38834,7.8,2020-02-18 11:45:00 
38835,10.1,2020-02-18 12:00:00 
38836,2.7,2020-02-18 12:15:00 
38837,5.4,2020-02-18 12:30:00 
38838,7.6,2020-02-18 12:45:00 
38839,10.4,2020-02-18 13:00:00 
38840,2.4,2020-02-18 13:15:00 
38841,4.8,2020-02-18 13:30:00 
38842,7.8,2020-02-18 13:45:00 
38843,10.2,2020-02-18 14:00:00 
38844,2.2,2020-02-18 14:15:00 
38845,5.3,2020-02-18 14:30:00 
38846,7.7,2020-02-18 14:45:00 
38847,10.1,2020-02-18 15:00:00 
38848,3.4,2020-02-18 15:15:00 
38849,5.5,2020-02-18 15:30:00 
38850,8.1,2020-02-18 15:45:00 
38851,10.8,2020-02-18 16:00:00 
38852,2.5,2020-02-18 16:15:00 
38853,5.1,2020-02-18 16:30:00 
38854,7.9,2020-02-18 16:45:00 
38855,10.3,2020-02-18 17:00:00 
38856,3.1,2020-02-18 17:15:00 
38857,6.5,2020-02-18 17:30:00 
38858,9.4,2020-02-18 17:45:00 
38859,12.9,2020-02-18 18:00:00 
38860,2.8,2020-02-18 18:15:00 
38861,5.7,2020-02-18 18:30:00 
38862,9.4,2020-02-18 18:45:00 
38863,12.2,2020-02-18 19:00:00 
38864,3.1,2020-02-18 19:15:00 
38865,7.5,2020-02-18 19:30:00 
38866,11.5,2020-02-18 19:45:00 
38867,19.4,2020-02-18 20:00:00 
38868,4.6,2020-02-18 20:15:00 
38869,9.0,2020-02-18 20:30:00 
38870,15.2,2020-02-18 20:45:00 
38871,20.4,2020-02-18 21:00:00 
38872,5.5,2020-02-18 21:15:00 
38873,10.2,2020-02-18 21:30:00 
38874,16.6,2020-02-18 21:45:00 
38875,20.8,2020-02-18 22:00:00 
38876,5.8,2020-02-18 22:15:00 
38877,10.5,2020-02-18 22:30:00 
38878,16.1,2020-02-18 22:45:00 
38879,20.9,2020-02-18 23:00:00 
38880,5.5,2020-02-18 23:15:00 
38881,9.8,2020-02-18 23:30:00 
38882,16.2,2020-02-18 23:45:00 
38883,20.8,2020-02-19 00:00:00 
38884,5.5,2020-02-19 00:15:00 
38885,11.0,2020-02-19 00:30:00 
38886,15.9,2020-02-19 00:45:00 
38887,21.7,2020-02-19 01:00:00 
38888,5.2,2020-02-19 01:15:00 
38889,11.3,2020-02-19 01:30:00 
38890,16.5,2020-02-19 01:45:00 
38891,22.5,2020-02-19 02:00:00 
38892,4.8,2020-02-19 02:15:00 
38893,10.9,2020-02-19 02:30:00 
38894,16.0,2020-02-19 02:45:00 
38895,21.9,2020-02-19 03:00:00 
38896,5.4,2020-02-19 03:15:00 
38897,11.6,2020-02-19 03:30:00 
38898,16.4,2020-02-19 03:45:00 
38899,22.3,2020-02-19 04:00:00 
38900,6.8,2020-02-19 04:15:00 
38901,11.4,2020-02-19 04:30:00 
38902,17.1,2020-02-19 04:45:00 
38903,24.0,2020-02-19 05:00:00 
38904,4.3,2020-02-19 05:15:00 
38905,10.2,2020-02-19 05:30:00 
38906,15.6,2020-02-19 05:45:00 
38907,20.9,2020-02-19 06:00:00 
38908,6.1,2020-02-19 06:15:00 
38909,11.0,2020-02-19 06:30:00 
38910,17.2,2020-02-19 06:45:00 
38911,22.2,2020-02-19 07:00:00 
38912,5.1,2020-02-19 07:15:00 
38913,8.9,2020-02-19 07:30:00 
38914,13.5,2020-02-19 07:45:00 
38915,18.4,2020-02-19 08:00:00 
38916,3.8,2020-02-19 08:15:00 
38917,8.5,2020-02-19 08:30:00 
38918,10.9,2020-02-19 08:45:00 
38919,13.1,2020-02-19 09:00:00 
38920,3.0,2020-02-19 09:15:00 
38921,5.3,2020-02-19 09:30:00 
38922,7.8,2020-02-19 09:45:00 
38923,10.5,2020-02-19 10:00:00 
38924,2.0,2020-02-19 10:15:00 
38925,4.9,2020-02-19 10:30:00 
38926,7.4,2020-02-19 10:45:00 
38927,9.9,2020-02-19 11:00:00 
38928,3.0,2020-02-19 11:15:00 
38929,5.2,2020-02-19 11:30:00 
38930,7.6,2020-02-19 11:45:00 
38931,10.4,2020-02-19 12:00:00 
38932,2.3,2020-02-19 12:15:00 
38933,4.7,2020-02-19 12:30:00 
38934,7.8,2020-02-19 12:45:00 
38935,9.8,2020-02-19 13:00:00 
38936,2.7,2020-02-19 13:15:00 
38937,6.4,2020-02-19 13:30:00 
38938,9.8,2020-02-19 13:45:00 
38939,15.3,2020-02-19 14:00:00 
38940,4.8,2020-02-19 14:15:00 
38941,8.2,2020-02-19 14:30:00 
38942,13.0,2020-02-19 14:45:00 
38943,17.5,2020-02-19 15:00:00 
38944,3.8,2020-02-19 15:15:00 
38945,9.4,2020-02-19 15:30:00 
38946,13.0,2020-02-19 15:45:00 
38947,17.0,2020-02-19 16:00:00 
38948,5.2,2020-02-19 16:15:00 
38949,8.7,2020-02-19 16:30:00 
38950,13.7,2020-02-19 16:45:00 
38951,17.9,2020-02-19 17:00:00 
38952,3.9,2020-02-19 17:15:00 
38953,8.6,2020-02-19 17:30:00 
38954,12.7,2020-02-19 17:45:00 
38955,17.6,2020-02-19 18:00:00 
38956,3.9,2020-02-19 18:15:00 
38957,7.9,2020-02-19 18:30:00 
38958,12.5,2020-02-19 18:45:00 
38959,16.8,2020-02-19 19:00:00 
38960,4.8,2020-02-19 19:15:00 
38961,9.0,2020-02-19 19:30:00 
38962,14.5,2020-02-19 19:45:00 
38963,19.7,2020-02-19 20:00:00 
38964,4.3,2020-02-19 20:15:00 
38965,10.3,2020-02-19 20:30:00 
38966,14.8,2020-02-19 20:45:00 
38967,19.9,2020-02-19 21:00:00 
38968,5.7,2020-02-19 21:15:00 
38969,9.8,2020-02-19 21:30:00 
38970,15.8,2020-02-19 21:45:00 
38971,20.2,2020-02-19 22:00:00 
38972,5.7,2020-02-19 22:15:00 
38973,10.6,2020-02-19 22:30:00 
38974,15.5,2020-02-19 22:45:00 
38975,21.0,2020-02-19 23:00:00 
38976,5.4,2020-02-19 23:15:00 
38977,10.8,2020-02-19 23:30:00 
38978,15.7,2020-02-19 23:45:00 
38979,21.5,2020-02-20 00:00:00 
38980,5.7,2020-02-20 00:15:00 
38981,10.2,2020-02-20 00:30:00 
38982,16.7,2020-02-20 00:45:00 
38983,21.2,2020-02-20 01:00:00 
38984,5.9,2020-02-20 01:15:00 
